Date	Open_FCHI	High_FCHI	Low_FCHI	Close_FCHI	Volume_FCHI	AdjClose_FCHI	Return_FCHI
2010-07-23	3595.659912	3628.199951	3575.320068	3607.050049	144253200	3607.050049	0.00179970973419
2010-07-26	3634.76001	3636.179932	3589.929932	3636.179932	120159000	3636.179932	0.00807581891138
2010-07-27	3661.060059	3698.02002	3654.219971	3666.399902	189935300	3666.399902	0.00831091160645
2010-07-28	3680.600098	3700.399902	3656.189941	3670.360107	144008200	3670.360107	0.0010801344932
2010-07-29	3680.060059	3720.629883	3651.909912	3651.909912	163107200	3651.909912	-0.00502680785049
2010-07-30	3647.209961	3680.070068	3600.830078	3643.139893	212444400	3643.139893	-0.00240148832018
2010-08-02	3675.879883	3755.719971	3671.929932	3752.030029	128950400	3752.030029	0.0298890899603
2010-08-03	3744.52002	3751.959961	3716.040039	3747.51001	118021400	3747.51001	-0.00120468625386
2010-08-04	3746.560059	3779.98999	3716.030029	3760.719971	122176400	3760.719971	0.00352499685518
2010-08-05	3763.719971	3802.939941	3758.52002	3764.189941	111002400	3764.189941	0.000922687683943
2010-08-06	3780.820068	3794.030029	3698.149902	3716.050049	137452400	3716.050049	-0.0127889114935
2010-08-09	3764.25	3781.629883	3752.98999	3777.370117	90481000	3777.370117	0.0165014106892
2010-08-10	3769.469971	3771.669922	3710.01001	3730.580078	104085000	3730.580078	-0.0123869352356
2010-08-11	3705.439941	3708.620117	3625.699951	3628.290039	130808800	3628.290039	-0.0274193387788
2010-08-12	3611.459961	3641.850098	3584.439941	3621.070068	142554800	3621.070068	-0.00198991010156
2010-08-13	3650.459961	3652.080078	3577.540039	3610.909912	112094400	3610.909912	-0.00280584352393
2010-08-16	3622.600098	3628.659912	3563.879883	3597.600098	81349400	3597.600098	-0.00368600001783
2010-08-17	3615.350098	3664.620117	3610.27002	3663.129883	98604600	3663.129883	0.0182148608002
2010-08-18	3650.52002	3668.5	3625.48999	3647.929932	84809600	3647.929932	-0.00414944364123
2010-08-19	3666.939941	3680.030029	3570.350098	3572.399902	126822600	3572.399902	-0.0207049015217
2010-08-20	3570.399902	3596.429932	3517.48999	3526.120117	122422600	3526.120117	-0.0129548164454
2010-08-23	3536.949951	3583.449951	3524.629883	3553.22998	84709800	3553.22998	0.0076882982146
2010-08-24	3523.48999	3529.909912	3457.120117	3491.110107	129505800	3491.110107	-0.0174826491248
2010-08-25	3482.530029	3500.810059	3414.840088	3450.189941	139057400	3450.189941	-0.0117212476106
2010-08-26	3490.75	3491.850098	3455.51001	3475.030029	117566800	3475.030029	0.00719962912906
2010-08-27	3460.350098	3509.580078	3435.550049	3507.439941	124786200	3507.439941	0.0093265127868
2010-08-30	3518.689941	3520.699951	3477.27002	3487.01001	70376000	3487.01001	-0.00582474150482
2010-08-31	3435.050049	3490.790039	3430.909912	3490.790039	132464300	3490.790039	0.00108403158843
2010-09-01	3507.870117	3626.26001	3478.850098	3623.840088	168577800	3623.840088	0.0381145951242
2010-09-02	3610.399902	3646.290039	3598.179932	3631.429932	121208000	3631.429932	0.0020944202326
2010-09-03	3642.100098	3706.47998	3631.320068	3672.199951	132819000	3672.199951	0.0112269876504
2010-09-06	3695.469971	3695.469971	3674.76001	3684.72998	74534600	3684.72998	0.00341213146539
2010-09-07	3669.149902	3672.540039	3620.360107	3643.810059	108087700	3643.810059	-0.0111052699172
2010-09-08	3632.620117	3686.909912	3613.290039	3677.209961	125221000	3677.209961	0.00916620280948
2010-09-09	3666.76001	3731.060059	3655.469971	3722.149902	123690800	3722.149902	0.0122212061527
2010-09-10	3703.02002	3731.860107	3697.179932	3725.820068	109389800	3725.820068	0.00098603390423
2010-09-13	3765.23999	3781.47998	3751.570068	3767.149902	131294400	3767.149902	0.0110928153388
2010-09-14	3767.379883	3784.129883	3746.969971	3774.399902	118190200	3774.399902	0.00192453185793
2010-09-15	3776.189941	3784.040039	3738.439941	3755.639893	117818000	3755.639893	-0.00497032892303
2010-09-16	3757.909912	3766.129883	3729.669922	3736.300049	107104400	3736.300049	-0.00514954696164
2010-09-17	3778.23999	3795.47998	3705.290039	3722.02002	278399800	3722.02002	-0.00382197061604
2010-09-20	3738.0	3792.379883	3737.01001	3788.01001	142000600	3788.01001	0.0177296171556
2010-09-21	3781.73999	3824.97998	3777.620117	3784.399902	146668200	3784.399902	-0.000953035496334
2010-09-22	3796.75	3796.75	3729.820068	3735.050049	141261000	3735.050049	-0.0130403377756
2010-09-23	3762.429932	3771.689941	3666.22998	3710.610107	133300600	3710.610107	-0.00654340415239
2010-09-24	3687.830078	3786.350098	3686.290039	3782.47998	191285800	3782.47998	0.0193687482456
2010-09-27	3796.530029	3800.870117	3764.120117	3766.159912	109771000	3766.159912	-0.00431464755565
2010-09-28	3750.530029	3780.449951	3711.149902	3762.350098	157413800	3762.350098	-0.00101159114032
2010-09-29	3780.929932	3798.47998	3725.570068	3737.120117	143812000	3737.120117	-0.00670590996128
2010-09-30	3711.959961	3782.669922	3693.459961	3715.179932	160919000	3715.179932	-0.00587088033382
2010-10-01	3722.929932	3754.080078	3672.899902	3692.090088	135442000	3692.090088	-0.0062150001945
2010-10-04	3689.179932	3691.800049	3640.47998	3649.810059	113094000	3649.810059	-0.0114515160769
2010-10-05	3648.959961	3742.659912	3638.340088	3731.929932	124876600	3731.929932	0.0224997661995
2010-10-06	3750.870117	3779.709961	3746.629883	3764.909912	145799900	3764.909912	0.00883724523261
2010-10-07	3769.26001	3799.709961	3732.449951	3770.469971	134926800	3770.469971	0.00147681063557
2010-10-08	3763.350098	3774.919922	3738.560059	3763.179932	123024800	3763.179932	-0.00193345632138
2010-10-11	3770.030029	3782.02002	3763.639893	3768.48999	99536800	3768.48999	0.00141105610041
2010-10-12	3738.040039	3756.25	3700.26001	3748.860107	127968000	3748.860107	-0.00520895187518
2010-10-13	3768.850098	3828.340088	3766.929932	3828.340088	126062800	3828.340088	0.0212011061313
2010-10-14	3833.419922	3845.360107	3812.409912	3819.169922	153148800	3819.169922	-0.00239533734966
2010-10-15	3829.689941	3837.51001	3798.929932	3827.370117	145198400	3827.370117	0.00214711446924
2010-10-18	3803.459961	3842.389893	3798.129883	3834.5	88536800	3834.5	0.00186286739512
2010-10-19	3828.75	3853.959961	3794.889893	3807.169922	137790400	3807.169922	-0.00712741635155
2010-10-20	3793.389893	3832.870117	3786.360107	3828.149902	115420600	3828.149902	0.00551064975555
2010-10-21	3820.72998	3889.73999	3811.439941	3878.27002	135072000	3878.27002	0.0130925170861
2010-10-22	3859.330078	3887.820068	3855.909912	3868.540039	103381200	3868.540039	-0.00250884568373
2010-10-25	3894.909912	3894.909912	3862.800049	3870.0	90223000	3870.0	0.000377393276348
2010-10-26	3854.580078	3866.350098	3818.949951	3852.659912	113039400	3852.659912	-0.00448064289406
2010-10-27	3836.120117	3867.889893	3811.0	3815.77002	125054700	3815.77002	-0.00957517477343
2010-10-28	3838.129883	3862.969971	3821.879883	3834.840088	115316500	3834.840088	0.0049976984724
2010-10-29	3828.709961	3857.580078	3807.800049	3833.5	112293600	3833.5	-0.000349450816527
2010-11-01	3865.040039	3873.77002	3812.370117	3841.110107	88108800	3841.110107	0.00198515899309
2010-11-02	3830.399902	3879.350098	3830.139893	3865.719971	96852400	3865.719971	0.0064069665577
2010-11-03	3880.080078	3890.899902	3834.679932	3842.939941	116760500	3842.939941	-0.00589282984047
2010-11-04	3885.169922	3931.76001	3885.169922	3916.780029	244575600	3916.780029	0.0192144787932
2010-11-05	3928.01001	3937.639893	3893.929932	3916.72998	156369000	3916.72998	-1.27780982414e-05
2010-11-08	3915.340088	3919.860107	3896.699951	3913.699951	116917100	3913.699951	-0.000773611920013
2010-11-09	3903.850098	3961.699951	3902.639893	3945.709961	131200100	3945.709961	0.00817896374295
2010-11-10	3923.25	3932.669922	3869.199951	3888.449951	181527000	3888.449951	-0.0145119663042
2010-11-11	3900.830078	3903.199951	3848.100098	3867.350098	168785200	3867.350098	-0.00542628894955
2010-11-12	3796.610107	3853.310059	3769.590088	3831.120117	171830200	3831.120117	-0.00936816685377
2010-11-15	3810.23999	3875.629883	3797.75	3864.23999	108250800	3864.23999	0.00864495812936
2010-11-16	3836.72998	3842.120117	3762.469971	3762.469971	159943600	3762.469971	-0.026336360905
2010-11-17	3753.76001	3798.72998	3753.060059	3792.350098	114469600	3792.350098	0.0079416253765
2010-11-18	3823.530029	3873.580078	3822.149902	3867.969971	149425000	3867.969971	0.0199401086519
2010-11-19	3871.5	3871.5	3827.030029	3860.159912	118989600	3860.159912	-0.00201916226304
2010-11-22	3892.649902	3896.070068	3812.47998	3818.889893	132362800	3818.889893	-0.0106912718491
2010-11-23	3792.139893	3803.860107	3724.419922	3724.419922	157190800	3724.419922	-0.024737547729
2010-11-24	3738.469971	3760.780029	3703.719971	3747.610107	159483400	3747.610107	0.00622652264934
2010-11-25	3752.419922	3767.689941	3730.040039	3760.419922	103016400	3760.419922	0.00341812905672
2010-11-26	3728.98999	3743.97998	3687.429932	3728.649902	139703200	3728.649902	-0.00844852986076
2010-11-29	3748.100098	3773.899902	3636.959961	3636.959961	176573200	3636.959961	-0.0245906543682
2010-11-30	3643.629883	3656.810059	3591.780029	3610.439941	202078200	3610.439941	-0.00729180972141
2010-12-01	3634.610107	3674.959961	3620.639893	3669.290039	176499800	3669.290039	0.0162999797702
2010-12-02	3695.409912	3754.820068	3650.030029	3747.040039	186177800	3747.040039	0.0211893851872
2010-12-03	3744.23999	3775.75	3721.379883	3750.550049	151577200	3750.550049	0.000936742058656
2010-12-06	3758.580078	3763.399902	3723.159912	3749.22998	110872600	3749.22998	-0.000351966773608
2010-12-07	3759.590088	3835.060059	3758.909912	3810.5	143962000	3810.5	0.0163420276502
2010-12-08	3790.47998	3857.860107	3784.379883	3831.97998	123966000	3831.97998	0.00563705025587
2010-12-09	3857.689941	3867.340088	3836.830078	3858.050049	147906200	3858.050049	0.00680328945769
2010-12-10	3870.459961	3873.639893	3850.689941	3857.350098	104236200	3857.350098	-0.000181426106741
2010-12-13	3872.830078	3904.429932	3868.780029	3892.439941	114030000	3892.439941	0.00909687793654
2010-12-14	3893.959961	3902.870117	3881.639893	3902.870117	98932400	3902.870117	0.00267959844162
2010-12-15	3889.840088	3892.929932	3865.169922	3880.189941	108015800	3880.189941	-0.00581115315655
2010-12-16	3878.25	3897.149902	3861.100098	3888.360107	102082600	3888.360107	0.00210560980886
2010-12-17	3901.419922	3906.090088	3865.100098	3867.350098	152973800	3867.350098	-0.00540330844414
2010-12-20	3873.23999	3918.689941	3869.199951	3885.080078	100344000	3885.080078	0.00458452934198
2010-12-21	3903.159912	3936.060059	3899.219971	3927.48999	92340000	3927.48999	0.0109160972615
2010-12-22	3922.959961	3932.199951	3919.469971	3919.709961	90292800	3919.709961	-0.00198091631546
2010-12-23	3922.73999	3924.300049	3889.310059	3911.320068	56607600	3911.320068	-0.0021404371965
2010-12-24	3906.929932	3911.949951	3893.550049	3900.389893	11748600	3900.389893	-0.00279449771688
2010-12-27	3893.110107	3901.919922	3836.050049	3862.189941	45835800	3862.189941	-0.00979388036785
2010-12-28	3872.699951	3881.969971	3858.719971	3858.719971	38975400	3858.719971	-0.000898446232062
2010-12-29	3869.899902	3904.040039	3869.820068	3890.649902	43576200	3890.649902	0.00827474686942
2010-12-30	3893.51001	3902.040039	3839.610107	3850.76001	47107800	3850.76001	-0.0102527580237
2010-12-31	3854.179932	3854.179932	3804.780029	3804.780029	21801800	3804.780029	-0.011940495092
2011-01-03	3847.629883	3904.030029	3836.709961	3900.860107	72025000	3900.860107	0.0252524659159
2011-01-04	3908.25	3945.719971	3890.830078	3916.030029	109202000	3916.030029	0.00388886593825
2011-01-05	3904.469971	3905.97998	3850.379883	3904.610107	116335600	3904.610107	-0.00291619878178
2011-01-06	3911.340088	3945.340088	3895.550049	3904.419922	124397200	3904.419922	-4.87078081519e-05
2011-01-07	3892.870117	3913.919922	3865.580078	3865.580078	113235600	3865.580078	-0.00994766054265
2011-01-10	3850.27002	3853.379883	3790.959961	3802.030029	123908000	3802.030029	-0.0164399773689
2011-01-11	3821.98999	3866.850098	3809.850098	3861.919922	135100800	3861.919922	0.0157520831091
2011-01-12	3870.790039	3946.120117	3869.669922	3945.070068	177690200	3945.070068	0.0215307794256
2011-01-13	3950.909912	3975.629883	3943.97998	3974.830078	185024800	3974.830078	0.00754359478717
2011-01-14	3961.040039	3992.100098	3954.040039	3983.280029	136628800	3983.280029	0.00212586471225
2011-01-17	3984.090088	3990.350098	3965.909912	3975.409912	79477600	3975.409912	-0.00197578802964
2011-01-18	3991.070068	4016.399902	3987.02002	4012.679932	138535800	4012.679932	0.00937513887247
2011-01-19	4019.790039	4022.580078	3973.23999	3976.709961	151931600	3976.709961	-0.008964076779
2011-01-20	3972.830078	3989.030029	3950.300049	3964.840088	171667200	3964.840088	-0.00298484755399
2011-01-21	3982.48999	4057.969971	3979.23999	4017.449951	189639400	4017.449951	0.0132691008546
2011-01-24	4028.330078	4037.899902	4002.719971	4033.209961	113053200	4033.209961	0.00392288894503
2011-01-25	4049.120117	4056.689941	4016.5	4019.620117	149305800	4019.620117	-0.00336948587636
2011-01-26	4043.919922	4066.409912	4039.590088	4049.070068	159649400	4049.070068	0.007326550804
2011-01-27	4040.199951	4079.300049	4032.110107	4059.570068	155312400	4059.570068	0.00259318802186
2011-01-28	4044.560059	4072.639893	4002.320068	4002.320068	159516400	4002.320068	-0.0141024785977
2011-01-31	3997.139893	4018.51001	3953.179932	4005.5	149667400	4005.5	0.000794522163638
2011-02-01	4037.139893	4078.47998	4019.340088	4072.620117	145716600	4072.620117	0.016756988391
2011-02-02	4084.75	4089.639893	4049.73999	4066.530029	135369200	4066.530029	-0.00149537345125
