Date	Open_GSPC	High_GSPC	Low_GSPC	Close_GSPC	Volume_GSPC	AdjClose_GSPC	Return_GSPC	sp500_RoC6	sp500_RoC14	sp500_MA6	sp500_MA14	sp500_MoM6	sp500_MoM14	sp500_EMA6	sp500_EMA14	sp500_WIILR6	sp500_WIILR14	sp500_K%6	sp500_K%14	sp500_OBV	sp500_RSI6	sp500_RSI14
2011-08-29	1177.910034	1210.280029	1177.910034	1210.079956	4228070000	1210.079956	0.0282800013718	0.0770339241195	0.0320247039063	1168.31998717	1166.96071964	86.549927	37.549927	1164.80762669	1175.53642904	-0.27877392539	-0.0150564483666	1.27877392539	1.01505644837	1.851357808e+11	0.668846565397	0.579260329475
2011-08-30	1209.76001	1220.099976	1195.77002	1212.920044	4572570000	1212.920044	0.00234702507542	0.079283250237	0.0822299450174	1183.1700035	1173.54357921	89.100098	92.160034	1177.74257792	1180.14223263	-0.0295998781837	-0.0286118397786	1.02959987818	1.02861183978	1.897083508e+11	0.8512297707	0.554908823407
2011-08-31	1213.0	1230.709961	1209.349976	1218.890015	5267840000	1218.890015	0.00492198230999	0.0486428701918	0.0394409191298	1192.59334333	1176.84715064	56.540039	46.25	1187.79328252	1184.51260748	0.0126379894897	0.0122205926451	0.98736201051	0.987779407355	1.949761908e+11	0.854246544669	0.657269748078
2011-09-01	1219.119995	1229.290039	1203.849976	1204.420044	4780410000	1204.420044	-0.011871432879	0.0227751940783	0.0217252854304	1197.06335467	1178.67643529	26.820068	25.609985	1196.67806323	1189.09626182	0.277320013126	0.239827752227	0.722679986874	0.760172247773	1.901957808e+11	0.803326548959	0.593589439475
2011-09-02	1203.900024	1203.900024	1170.560059	1173.969971	4401740000	1173.969971	-0.025281938101	0.0126803512093	-0.0253385410036	1199.5133465	1176.49643393	14.699951	-30.520019	1198.89005773	1191.13943277	0.598523562154	0.517606208612	0.401476437846	0.482393791388	1.857940408e+11	0.645098953881	0.550139018685
2011-09-06	1173.969971	1173.969971	1140.130005	1165.23999	5103980000	1165.23999	-0.00743628986742	-0.00982329921708	-0.0230725542182	1197.58667	1174.53071821	-11.560059	-27.52002	1191.77003295	1188.8501712	0.690612040239	0.597244790971	0.309387959761	0.402755209029	1.806900608e+11	0.570307755481	0.441343732307
2011-09-07	1165.849976	1198.619995	1165.849976	1198.619995	4441040000	1198.619995	0.0286464636354	-0.00947041634991	0.00396182222866	1195.6766765	1174.86857393	-11.459961	4.72998	1184.19002068	1185.70214704	0.35427226306	0.292738254549	0.64572773694	0.707261745451	1.851311008e+11	0.439627845797	0.446492399278
2011-09-08	1197.97998	1204.400024	1183.339966	1185.900024	4465170000	1185.900024	-0.0106121798844	-0.0222768352569	0.0396703625546	1191.17333983	1178.10071679	-27.02002	45.25	1188.31287049	1187.42452677	0.494700361744	0.408775214777	0.505299638256	0.591224785223	1.806659308e+11	0.440213113742	0.508171765671
2011-09-09	1185.369995	1185.369995	1148.369995	1154.22998	4586370000	1154.22998	-0.0267054923341	-0.0530482932867	0.0273245487059	1180.39666733	1180.29357043	-64.660035	30.699951	1187.62348578	1187.22125974	0.844336698508	0.697682763076	0.155663301492	0.302317236924	1.760795608e+11	0.372209481856	0.590903650752
2011-09-12	1153.5	1162.52002	1136.069946	1162.27002	5168550000	1162.27002	0.00696571752538	-0.0349961163549	0.0342137316007	1173.37166333	1183.04000429	-42.150024	38.450074	1178.08248413	1182.82242244	0.751682295231	0.624338114593	0.248317704769	0.375661885407	1.812481108e+11	0.253994776824	0.558267456807
2011-09-13	1162.589966	1176.410034	1157.439941	1172.869995	4681370000	1172.869995	0.00912006230704	-0.000936971155287	0.00905064672191	1173.188334	1183.79143421	-1.099976	10.520019	1173.56463723	1180.08210211	0.461437040947	0.54386440106	0.538562959053	0.45613559894	1.859294808e+11	0.331386568701	0.570891376235
2011-09-14	1173.319946	1202.380005	1162.72998	1188.680054	4986740000	1188.680054	0.013479805151	0.0201160826964	0.00940903381948	1177.09501133	1184.58286836	23.440064	11.080078	1173.36616802	1179.12048783	0.230059301264	0.443353790768	0.769940698736	0.556646209232	1.909162208e+11	0.494768994519	0.521622992938
2011-09-15	1189.439941	1209.109985	1189.439941	1209.109985	4479730000	1209.109985	0.0171870731163	0.00875172285108	0.0429925419791	1178.843343	1188.14286586	10.48999	49.839965	1177.74156402	1180.39509665	-0.0689295422727	0.227848023554	1.06892954227	0.772151976446	1.953959508e+11	0.604437909311	0.522721833359
2011-09-16	1209.209961	1220.060059	1204.459961	1216.01001	5248890000	1216.01001	0.00570669755903	0.0253899868375	0.0333191361041	1183.861674	1190.94357736	30.109986	39.209961	1186.70397001	1184.22374843	-0.0944690760639	0.155062893667	1.09446907606	0.844937106333	2.006448408e+11	0.552835639602	0.601333677375
2011-09-19	1214.98999	1214.98999	1188.359985	1204.089966	4254190000	1204.089966	-0.00980258706916	0.0431976182078	-0.00495007786081	1192.17167167	1190.51572093	49.859986	-5.98999	1195.07712429	1188.46191664	0.190142534991	0.281276318479	0.809857465009	0.718723681521	1.963906508e+11	0.661101991209	0.583322610752
2011-09-20	1204.5	1220.390015	1201.290039	1202.089966	4315610000	1202.089966	-0.00166100545347	0.0342604948203	-0.0089289298611	1198.80832933	1189.74214393	39.819946	-10.830078	1197.65222192	1190.54565656	0.213954861568	0.30240902857	0.786045138432	0.69759097143	1.920750408e+11	0.838262794689	0.486000128509
2011-09-21	1203.630005	1206.300049	1166.209961	1166.76001	4728550000	1166.76001	-0.0293904424787	-0.0052094307349	-0.0427684240239	1197.7899985	1186.01857214	-6.109985	-52.130005	1198.9201488	1192.08489782	0.851945066816	0.675717887407	0.148054933184	0.324282112593	1.873464908e+11	0.794264897946	0.47458802988
2011-09-22	1164.550049	1164.550049	1114.219971	1129.560059	6703140000	1129.560059	-0.0318831213627	-0.0497358349718	-0.0621543832427	1187.936666	1180.67143036	-59.119995	-74.859985	1189.73153772	1188.70824611	1.57526709791	1.06983351754	-0.575267097913	-0.0698335175443	1.806433508e+11	0.466933737374	0.392493320532
2011-09-23	1128.819946	1141.719971	1121.359985	1136.430054	5639930000	1136.430054	0.00608200949145	-0.060110272764	-0.0319768971331	1175.82334417	1177.99000771	-72.679931	-37.539917	1172.53968665	1180.82182116	0.790806500937	0.790806500937	0.209193499063	0.209193499063	1.862832808e+11	0.240200196332	0.358850649609
2011-09-26	1136.910034	1164.189941	1131.069946	1162.949951	4762830000	1162.949951	0.0233361454202	-0.0436345577451	-0.00196529386191	1166.980001	1177.8264335	-53.060059	-2.290039	1162.22264875	1174.90291887	0.541019498871	0.541019498871	0.458980501129	0.458980501129	1.910461108e+11	0.137397964324	0.422309767025
2011-09-27	1163.319946	1195.859985	1163.319946	1175.380005	5548130000	1175.380005	0.010688382582	-0.023843700895	-0.0193889557132	1162.1950075	1176.16643421	-28.709961	-23.23999	1162.4304494	1173.30918982	0.423942651846	0.423942651846	0.576057348154	0.576057348154	1.965942408e+11	0.278620959141	0.495585720451
2011-09-28	1175.390015	1184.709961	1150.400024	1151.060059	4787920000	1151.060059	-0.0206911346939	-0.0424509882316	-0.0293785009654	1153.690023	1173.67786529	-51.029907	-34.839965	1166.13032243	1173.58529851	0.653008639612	0.653008639612	0.346991360388	0.346991360388	1.918063208e+11	0.380722907904	0.451266575128
2011-09-29	1151.73999	1175.869995	1139.930054	1160.400024	5285740000	1160.400024	0.0081142290769	-0.00545098044627	0.00534559325863	1152.63002533	1174.11858271	-6.359986	6.170044	1161.82453288	1170.58193324	0.498479432218	0.565036885546	0.501520567782	0.434963114454	1.970920608e+11	0.321160794514	0.430331193879
2011-09-30	1159.930054	1159.930054	1131.339966	1131.420044	4416790000	1131.420044	-0.024974129094	0.00164664551051	-0.0265428647983	1152.94002283	1171.915013	1.859985	-30.849976	1161.41753034	1169.22434534	0.789318103253	0.837995046889	0.210681896747	0.162004953111	1.926752708e+11	0.472745987035	0.513548040028
2011-10-03	1131.209961	1138.98999	1098.920044	1099.22998	5670340000	1099.22998	-0.0284510285731	-0.03273415189	-0.0627861700904	1146.7400105	1166.65501193	-37.200074	-73.640015	1152.84681996	1164.18377183	1.29704704698	1.14118851641	-0.29704704698	-0.141188516414	1.870049308e+11	0.508574533447	0.437965003934
2011-10-04	1097.420044	1125.119995	1074.77002	1123.949951	3714670000	1123.949951	0.0224884432282	-0.0335354070624	-0.0544554464275	1140.2400105	1162.03143314	-39.0	-64.730103	1137.52772283	1155.52326625	0.741799853169	0.793941607181	0.258200146831	0.206058392819	1.907196008e+11	0.360965390423	0.363750645274
2011-10-05	1124.030029	1146.069946	1115.680054	1144.030029	2510620000	1144.030029	0.0178656335917	-0.0266722046203	-0.0538246783232	1135.0150145	1157.38286486	-31.349976	-65.079956	1133.64835945	1151.31349089	0.428028499306	0.524378441299	0.571971500694	0.475621558701	1.932302208e+11	0.352250318571	0.384058473498
2011-10-06	1144.109985	1165.550049	1134.949951	1164.969971	5098330000	1164.969971	0.0183036646497	0.0120844363344	-0.041973370762	1137.33333317	1153.73714779	13.909912	-51.040039	1136.61455075	1150.34236264	0.179552488572	0.380579905939	0.820447511428	0.619420094061	1.983285508e+11	0.387739113722	0.383285557257
2011-10-07	1165.030029	1171.400024	1150.26001	1155.459961	5580380000	1155.459961	-0.00816330912962	-0.00425720690954	-0.0403873517537	1136.50998933	1150.263576	-4.940063	-48.630005	1144.71609939	1152.29271042	0.20187971362	0.445886940183	0.79812028638	0.554113059817	1.927481708e+11	0.551045548624	0.412853322012
2011-10-10	1158.150024	1194.910034	1158.150024	1194.890015	4446800000	1194.890015	0.0341249851409	0.0560976193913	-0.00598952757584	1147.08831783	1149.74929379	63.469971	-7.199951	1147.78577414	1152.7150105	-0.243092104187	0.175113314624	1.24309210419	0.824886685376	1.971949708e+11	0.481893925486	0.416279246322
2011-10-11	1194.599976	1199.23999	1187.300049	1195.540039	4424500000	1195.540039	0.000544003206856	0.0876159318362	0.0246666227445	1163.13999433	1151.80501014	96.310059	28.780029	1161.24412867	1158.33834443	-0.00524392314454	0.0818064899841	1.00524392314	0.918193510016	2.016194708e+11	0.716075167066	0.489019773671
2011-10-12	1196.189941	1220.25	1196.189941	1207.25	5355360000	1207.25	0.00979470416549	0.0741136639811	0.0687789377652	1177.02333583	1157.35429164	83.300049	77.689941	1171.04296019	1163.29857037	-0.064352951961	-0.064352951961	1.06435295196	1.06435295196	2.069748308e+11	0.917540939168	0.549082535939
2011-10-13	1206.959961	1207.459961	1190.579956	1203.660034	4436270000	1203.660034	-0.00297367239594	0.0521227620678	0.0591589247076	1186.96167	1162.15643307	59.630005	67.22998	1181.38782871	1169.15876099	0.158649465115	0.114036075617	0.841350534885	0.885963924383	2.025385608e+11	0.907056258924	0.64511180493
2011-10-14	1205.650024	1224.609985	1205.650024	1224.579956	4116690000	1224.579956	0.0173802580538	0.0511686880211	0.0529945462803	1196.8966675	1166.55857629	59.609985	61.630005	1187.75131593	1173.75893072	-0.0507614714266	-0.0297632430249	1.05076147143	1.02976324302	2.066552508e+11	0.847372916661	0.627132109934
2011-10-17	1224.469971	1224.469971	1198.550049	1200.859985	4300700000	1200.859985	-0.0193698834313	0.0392917327578	0.0216780784866	1204.46333817	1168.37857486	45.400024	25.47998	1198.27378452	1180.53506743	0.319435211646	0.158502439586	0.680564788354	0.841497560414	2.023545508e+11	0.847337307799	0.619064216997
2011-10-18	1200.75	1233.099976	1191.47998	1225.380005	4840170000	1225.380005	0.0204187168415	0.0255169845067	0.0645665231965	1209.54500317	1173.68714243	30.48999	74.319946	1199.01269895	1183.24505644	-0.0115862240726	-0.00513894941179	1.01158622407	1.00513894941	2.071947208e+11	0.726954960502	0.547167704134
2011-10-19	1223.459961	1229.640015	1206.310059	1209.880005	4846390000	1209.880005	-0.0126491373588	0.0119945510248	0.0426404515483	1211.9349975	1177.22142679	14.339966	49.479981	1206.54621496	1188.86304958	0.506987074455	0.146655576662	0.493012925545	0.853344423338	2.023483308e+11	0.679121364828	0.637476814274
2011-10-20	1209.920044	1219.530029	1197.339966	1215.390015	4870290000	1215.390015	0.00455417890801	0.00674260923587	0.0742164428192	1213.29166667	1183.21928186	8.140015	83.969971	1207.4987264	1191.6653103	0.416508764577	0.111854771184	0.583491235423	0.888145228816	2.072186208e+11	0.57172863622	0.589488511217
2011-10-21	1215.390015	1239.030029	1215.390015	1238.25	4980770000	1238.25	0.0188087648556	0.0287373220203	0.126470367921	1219.056661	1193.14928329	34.589966	139.02002	1209.75338029	1194.82860426	-0.121119980659	-0.0325271611899	1.12111998066	1.03252716119	2.121993908e+11	0.543408834454	0.665955123371
2011-10-24	1238.719971	1256.550049	1238.719971	1254.189941	4309380000	1254.189941	0.0128729586109	0.0241797073804	0.115877036948	1223.9916585	1202.45213971	29.609985	130.23999	1217.89527163	1200.61812369	-0.318820113098	-0.0922921658917	1.3188201131	1.09229216589	2.165087708e+11	0.653012448705	0.785274704644
2011-10-25	1254.189941	1254.189941	1226.790039	1229.050049	4473970000	1229.050049	-0.0200447246292	0.0234748966175	0.0743162485641	1228.6900025	1208.52499829	28.190064	85.02002	1228.26517717	1207.76103267	0.42262134377	0.195215453795	0.57737865623	0.804784546205	2.120348008e+11	0.637019921355	0.77724807204
2011-10-26	1229.170044	1246.280029	1221.060059	1242.0	4873530000	1242.0	0.0105365530155	0.0135631354618	0.0661219009224	1231.46000167	1214.02714321	16.619995	77.030029	1228.48942626	1210.59956818	0.223605864011	0.119654911791	0.776394135989	0.880345088209	2.169083308e+11	0.628757208104	0.677169556994
2011-10-27	1243.969971	1292.660034	1243.969971	1284.589966	6367610000	1284.589966	0.0342914380032	0.0617498931227	0.111756364875	1243.91166183	1223.250715	74.709961	129.130005	1232.34959019	1214.78629242	-0.473566588312	-0.263805689261	1.47356658831	1.26380568926	2.232759408e+11	0.584882699276	0.666048989663
2011-10-28	1284.390015	1287.079956	1277.01001	1285.089966	4536690000	1285.089966	0.000389229258545	0.057347806169	0.0754880782898	1255.52832033	1229.69356864	69.699951	90.199951	1247.27541185	1224.0934489	0.0794173583678	0.0562788449722	0.920582641632	0.943721155028	2.278126308e+11	0.798864362832	0.7436142497
2011-10-31	1284.959961	1284.959961	1253.160034	1253.300049	4310210000	1253.300049	-0.0247375030862	0.0121542895215	0.0483129030528	1258.03666183	1233.81928364	15.050049	57.76001	1258.07957018	1232.22631785	0.509382364718	0.373576220612	0.490617635282	0.626423779388	2.235024208e+11	0.790465514864	0.699469497977
2011-11-01	1251.0	1251.0	1215.420044	1218.280029	5645540000	1218.280029	-0.0279422473716	-0.0286319566328	0.00913649119901	1252.0516765	1234.60714286	-35.909912	11.030029	1256.7139927	1235.03614867	1.03882724819	0.728643692847	-0.0388272481939	0.271356307153	2.178568808e+11	0.558374400269	0.612268935274
2011-11-02	1219.619995	1242.47998	1219.619995	1237.900024	4110530000	1237.900024	0.0161046676732	0.00720066282671	0.0284465621794	1253.52667233	1237.05285643	8.849975	34.23999	1245.73286021	1232.80199938	0.708959309808	0.536441694333	0.291040690192	0.463558305667	2.219674108e+11	0.378674323828	0.519657897451
2011-11-03	1238.25	1263.209961	1234.810059	1261.150024	4849140000	1261.150024	0.0187818075363	0.0154186988728	0.0298633566725	1256.718343	1239.66500414	19.150024	36.570068	1243.49490701	1233.48173599	0.407949431376	0.311425115468	0.592050568624	0.688574884532	2.268165508e+11	0.531059115533	0.557724791514
2011-11-04	1260.819946	1260.819946	1238.920044	1253.22998	3830650000	1253.22998	-0.00628001732489	-0.0244124481975	0.0436104089187	1251.49167867	1243.40571807	-31.359986	52.369995	1248.53922615	1237.17084106	0.510487559618	0.389701847757	0.489512440382	0.610298152243	2.229859008e+11	0.562676038443	0.561172440899
2011-11-07	1253.209961	1261.699951	1240.75	1261.119995	3429740000	1261.119995	0.0062957438985	-0.018652368032	0.0291664543686	1247.4966835	1245.9585745	-23.969971	35.73999	1249.87944154	1239.31205959	0.36226615796	0.311721903212	0.63773384204	0.688278096788	2.264156408e+11	0.367231192325	0.592490627159
2011-11-08	1261.119995	1277.550049	1254.98999	1275.920044	3908490000	1275.920044	0.0117356390024	0.0180483476547	0.0545839576876	1251.26668267	1250.67572014	22.619995	66.040039	1253.09102824	1242.21978431	0.129996085558	0.175618737494	0.870003914442	0.824381262506	2.303241308e+11	0.40449449072	0.567059489281
2011-11-09	1275.180054	1275.180054	1226.640015	1229.099976	4659740000	1229.099976	-0.0366951426307	0.00888133002466	0.011280297543	1253.07000717	1251.65500307	10.819947	13.709961	1259.61360417	1246.71315227	0.77981762596	0.666806679156	0.22018237404	0.333193320844	2.256643908e+11	0.604239490125	0.624238265525
2011-11-10	1229.589966	1246.219971	1227.699951	1239.699951	4002760000	1239.699951	0.00862417639491	0.00145401645133	0.00117096789824	1253.369995	1251.758571	1.799927	1.449951	1250.89542469	1244.36472876	0.653375845291	0.685389801703	0.346624154709	0.314610198297	2.296671508e+11	0.544970621862	0.522322394101
2011-11-11	1240.119995	1266.97998	1240.119995	1263.849976	3370180000	1263.849976	0.0194805404167	0.00214086504271	0.00770221055377	1253.819987	1252.4485735	2.699952	9.660035	1247.69671792	1243.7427584	0.269103591642	0.372994066933	0.730896408358	0.627005933067	2.330373308e+11	0.50808736771	0.502458962489
2011-11-14	1263.849976	1263.849976	1246.680054	1251.780029	3219680000	1251.780029	-0.0095501422077	-0.00115697120492	0.0184939417386	1253.5783285	1254.0721435	-1.449951	22.72998	1252.31193452	1246.42372074	0.506187444306	0.529259584316	0.493812555694	0.470740415684	2.298176508e+11	0.512033997879	0.515938552082
2011-11-15	1251.699951	1264.25	1244.339966	1257.810059	3599300000	1257.810059	0.00481716424635	-0.00262460036565	0.0127295161031	1253.0266725	1255.20143343	-3.309936	15.810059	1252.15996151	1247.13789518	0.387742620639	0.451190827446	0.612257379361	0.548809172554	2.334169508e+11	0.493767944574	0.539193678992
2011-11-16	1257.810059	1259.609985	1235.670044	1236.910034	4085010000	1236.910034	-0.0166162011907	-0.0305740239629	-0.0371168491596	1246.52500417	1251.795724	-39.01001	-47.679932	1253.77427508	1248.56085035	0.798271220954	0.721776375165	0.201728779046	0.278223624835	2.293319408e+11	0.485542354844	0.527928027118
2011-11-17	1236.560059	1237.72998	1209.430054	1216.130005	4596450000	1216.130005	-0.0167999518387	-0.0105524133539	-0.0536615823207	1244.36334233	1246.8700125	-12.969971	-68.959961	1248.95592049	1247.00740817	1.21652248775	0.990092633661	-0.216522487755	0.00990736633894	2.247354908e+11	0.338226808693	0.408784986355
2011-11-18	1216.189941	1223.51001	1211.359985	1215.650024	3827610000	1215.650024	-0.000394679021179	-0.0193997966852	-0.0300407113445	1240.35502117	1244.180725	-24.049927	-37.650025	1239.57708749	1242.89042108	0.891920451818	0.917648912238	0.108079548182	0.0823510877618	2.209078808e+11	0.431397615854	0.377574337868
2011-11-21	1215.619995	1215.619995	1183.160034	1192.97998	4050070000	1192.97998	-0.0186484954982	-0.056074690308	-0.0207670226859	1228.54335517	1242.37357864	-70.869996	-25.300049	1232.74078364	1239.25836814	1.28584005477	1.24148671767	-0.285840054773	-0.241486717666	2.168578108e+11	0.357541070619	0.424799276019
2011-11-22	1192.97998	1196.810059	1181.650024	1188.040039	3911710000	1188.040039	-0.00414084149174	-0.050919481477	-0.0402778770768	1217.9200235	1238.81215114	-63.73999	-49.859985	1221.38055403	1233.08791639	0.939819866246	0.948299563254	0.0601801337542	0.0517004367464	2.129461008e+11	0.0727122383711	0.446844220381
2011-11-23	1187.47998	1187.47998	1161.790039	1161.790039	3798940000	1161.790039	-0.022095214924	-0.0763390460372	-0.0787852223044	1201.91668683	1231.71500936	-96.02002	-99.359985	1211.85469259	1227.08153274	1.24043572361	1.2070905091	-0.240435723613	-0.2070905091	2.091471608e+11	0.0795517944909	0.388356591197
2011-11-25	1161.410034	1172.660034	1158.660034	1158.670044	1664200000	1158.670044	-0.00268550675704	-0.0632543902542	-0.0754529795082	1188.8766885	1224.96072821	-78.23999	-94.559936	1197.55050585	1218.37600024	1.03189528442	1.02695226961	-0.0318952844239	-0.0269522696137	2.074829608e+11	0.0	0.28046860574
2011-11-28	1158.670044	1197.349976	1158.670044	1192.550049	3920750000	1192.550049	0.0292404254131	-0.0193893382312	-0.0543722613803	1184.94669583	1220.06287493	-23.579956	-68.569946	1186.44180246	1210.41520607	0.571391954663	0.714946499082	0.428608045337	0.285053500918	2.114037108e+11	0.0	0.28654653936
2011-11-29	1192.560059	1203.670044	1191.800049	1195.189941	3992650000	1195.189941	0.00221365300535	-0.0168305701444	-0.0632720705186	1181.536682	1214.296439	-20.460083	-80.730103	1188.18701576	1208.03318513	0.436701302711	0.692742010336	0.563298697289	0.307257989664	2.153963608e+11	0.370922023334	0.361469323175
2011-11-30	1196.719971	1247.109985	1196.719971	1246.959961	5801910000	1246.959961	0.0433153076545	0.0452480191663	0.0145309456909	1190.5333455	1215.57215221	53.979981	17.859985	1190.18785154	1206.32075258	-0.550210453971	0.242190938519	1.55021045397	0.757809061481	2.211982708e+11	0.390587647511	0.328474657393
2011-12-01	1246.910034	1251.089966	1239.72998	1244.579956	3818680000	1244.579956	-0.00190864588635	0.0475909187771	0.0039364404234	1199.956665	1215.920724	56.539917	4.880005	1206.40845424	1211.7393137	0.0286040746365	0.20679500708	0.971395925363	0.79320499292	2.173795908e+11	0.720147005396	0.537164957058
2011-12-02	1246.030029	1260.079956	1243.349976	1244.280029	4144310000	1244.280029	-0.00024098652606	0.0710024937647	-0.0154843908467	1213.70499667	1214.52287064	82.48999	-19.569947	1217.3145976	1216.11806601	0.0736767500813	0.209563906171	0.926323249919	0.790436093829	2.132352808e+11	0.735504648841	0.510514535643
2011-12-05	1244.329956	1266.72998	1244.329956	1257.079956	4148060000	1257.079956	0.0102870147408	0.0849335084734	0.0042339124105	1230.10664867	1214.90143686	98.409912	5.299927	1225.01900657	1219.87299441	0.0295799872534	0.0679045961621	0.970420012747	0.932095403838	2.173833408e+11	0.938357565988	0.453004269861
2011-12-06	1257.189941	1266.030029	1253.030029	1258.469971	3734230000	1258.469971	0.00110574907616	0.0552764406452	0.000524651552338	1241.09330233	1214.94857343	65.919922	0.659912	1234.17927784	1224.83392262	0.076439143921	0.0764320637303	0.923560856079	0.92356793627	2.211175708e+11	0.974174252819	0.512682903083
2011-12-07	1258.140015	1267.060059	1244.800049	1261.01001	4160540000	1261.01001	0.0020183548742	0.0550708023404	0.019484016895	1252.06331383	1216.67000029	65.820069	24.099976	1241.11947588	1229.31872907	0.0763375853102	0.0529284062009	0.92366241469	0.947071593799	2.252781108e+11	0.962402636843	0.501615057823
2011-12-08	1260.869995	1260.869995	1231.469971	1234.349976	4298370000	1234.349976	-0.0211418099687	-0.0101125821152	0.014981927035	1249.96164967	1217.97142679	-12.609985	18.219971	1246.80248563	1233.54423319	0.46502760986	0.301753463618	0.53497239014	0.698246536382	2.209797408e+11	0.962349894316	0.564805849549
2011-12-09	1234.47998	1258.25	1234.47998	1255.189941	3830610000	1255.189941	0.0168833518898	0.00852495249409	0.0325257403195	1251.7299805	1220.79570657	10.609985	39.539917	1243.24462574	1233.65166557	0.333523142736	0.109502908325	0.666476857264	0.890497091675	2.248103508e+11	0.363143048547	0.547492408566
2011-12-12	1255.050049	1255.050049	1227.25	1236.469971	3600570000	1236.469971	-0.0149140535536	-0.00627676874817	0.0364549210625	1250.42830417	1223.9021345	-7.810058	43.489991	1246.65757296	1236.52343563	0.859511445996	0.282196318682	0.140488554004	0.717803681318	2.212097808e+11	0.582209827143	0.593175493904
2011-12-13	1236.829956	1249.859985	1219.430054	1225.72998	4121570000	1225.72998	-0.00868601037785	-0.0249387287184	0.0317244703568	1245.20330817	1226.59427314	-31.349976	37.689941	1243.74682954	1236.51630701	1.03818180727	0.381273703581	-0.0381818072663	0.618726296419	2.170882108e+11	0.452923069875	0.604427907474
2011-12-14	1225.72998	1225.72998	1209.469971	1211.819946	4298290000	1211.819946	-0.0113483672807	-0.037068842384	0.0430627784028	1237.428304	1230.16783793	-46.650025	50.029907	1238.59915824	1235.07813007	1.15977550286	0.50959502085	-0.159775502858	0.49040497915	2.127899208e+11	0.306218503065	0.588048355046
2011-12-15	1212.119995	1225.599976	1212.119995	1215.75	3810340000	1215.75	0.00324310060498	-0.0358918721034	0.0492633397192	1229.884969	1234.24497764	-45.26001	57.079956	1230.94795474	1231.97703886	0.890952953571	0.47333991851	0.109047046429	0.52666008149	2.166002608e+11	0.250294355425	0.624026852838
2011-12-16	1216.089966	1231.040039	1215.199951	1219.660034	5345800000	1219.660034	0.00321614970183	-0.0119009537697	0.0227327859512	1227.43664533	1236.18140514	-14.689942	27.109985	1226.60568196	1229.81343368	0.80174983965	0.437309885048	0.19825016035	0.562690114952	2.219460608e+11	0.261286987956	0.640938247874
2011-12-19	1219.73999	1224.569946	1202.369995	1205.349976	3659820000	1205.349976	-0.0117328252145	-0.0397071099536	0.00850077017173	1219.1299845	1236.90712193	-49.839965	10.160035	1224.62121111	1228.45964706	1.0844606919	0.819958474627	-0.084460691895	0.180041525373	2.182862408e+11	0.39805737534	0.578566045364
2011-12-20	1205.719971	1242.819946	1205.719971	1241.300049	4055590000	1241.300049	0.0298254230853	0.00390634476638	-0.00453896851304	1219.9349975	1236.5028425	4.830078	-5.659912	1219.11514394	1225.37835758	0.261009603369	0.36622089526	0.738990396631	0.63377910474	2.223418308e+11	0.119659205251	0.52757880286
2011-12-21	1241.25	1245.089966	1229.51001	1243.719971	2959020000	1243.719971	0.00194950608594	0.0146769609078	-0.000690984131517	1222.93332933	1236.441415	17.989991	-0.859985	1225.45368824	1227.50124977	0.129290698945	0.360798653716	0.870709301055	0.639201346284	2.253008508e+11	0.529184675274	0.48319305213
2011-12-22	1243.719971	1255.219971	1243.719971	1254.0	3492250000	1254.0	0.00826554951251	0.0348071956888	0.00781172306351	1229.96333833	1237.13569864	42.180054	9.719971	1230.67262617	1229.66374594	-0.208568353195	0.201886629761	1.20856835319	0.798113370239	2.287931008e+11	0.620851462461	0.497446904226
2011-12-23	1254.0	1265.420044	1254.0	1265.329956	2233830000	1265.329956	0.00903505263158	0.0407813744602	0.00656282837112	1238.22666433	1237.72498436	49.579956	8.25	1237.33759012	1232.90857981	-0.191295924146	0.0267444935593	1.19129592415	0.973255506441	2.310269308e+11	0.797881022037	0.527242049047
2011-12-27	1265.02002	1269.369995	1262.300049	1265.430054	2130590000	1265.430054	7.91082195797e-05	0.0375268670975	0.00553059124205	1245.855001	1238.22213314	45.77002	6.960083	1245.33540895	1237.23142997	-0.000158762763213	0.0251971461954	1.00015876276	0.974802853805	2.331575208e+11	0.817007099431	0.523314282164
2011-12-28	1265.380005	1265.849976	1248.640015	1249.640015	2349980000	1249.640015	-0.0124780022018	0.0367445471289	-0.00901657790964	1253.23667417	1237.40999064	44.290039	-11.369995	1251.0767361	1240.99124651	0.294477313433	0.294477313433	0.705522686567	0.705522686567	2.308075408e+11	0.807635006878	0.519813461671
2011-12-29	1249.75	1263.540039	1249.75	1263.02002	2278130000	1263.02002	0.0107070875127	0.0174977605274	0.023226835628	1256.85666933	1239.45785093	21.719971	28.670044	1250.66624436	1242.14441564	0.0997639058235	0.0947757462687	0.900236094176	0.905224253731	2.330856708e+11	0.791880655726	0.469903172401
2011-12-30	1262.819946	1264.119995	1257.459961	1257.599976	2271850000	1257.599976	-0.00429133656963	0.011160072463	0.00192005601804	1259.1700035	1239.62999629	13.880005	2.410035	1254.19589454	1244.92782955	0.295284080012	0.175671925373	0.704715919988	0.824328074627	2.308138208e+11	0.703751885857	0.581629767032
