Date	Open_FTSE	High_FTSE	Low_FTSE	Close_FTSE	Volume_FTSE	AdjClose_FTSE	Return_FTSE	london_RoC6	london_RoC14	london_MA6	london_MA14	london_MoM6	london_MoM14	london_EMA6	london_EMA14	london_WIILR6	london_WIILR14	london_K%6	london_K%14	london_OBV	london_RSI6	london_RSI14
2010-01-29	5145.700195	5230.200195	5145.700195	5188.5	1281845800	5188.5	0.00831758621336	-0.0274784156449	-0.0631263595482	5231.983317	5362.93572121	-146.600098	-349.600098	5256.82867303	5341.61614805	0.867369557296	0.905893088499	0.132630442704	0.0941069115014	-2578231500.0	0.0538440076336	0.173145306412
2010-02-01	5188.5	5250.100098	5163.600098	5247.399902	934766100	5247.399902	0.0113520096367	-0.0104846498209	-0.0457017629782	5222.716634	5344.98570029	-55.600098	-251.300293	5237.30619502	5321.20066164	0.491246841676	0.748205666194	0.508753158324	0.251794333806	-1643465400.0	0.223812825673	0.223942103322
2010-02-02	5247.399902	5289.100098	5208.200195	5283.299805	1105691000	5283.299805	0.00684146504373	0.00437237436127	-0.0347492819951	5226.54996733	5331.39997207	23.0	-190.200195	5240.1901113	5311.36056036	0.255815672332	0.643708662886	0.744184327668	0.356291337114	-537774400.0	0.404859421727	0.307491933481
2010-02-03	5283.299805	5305.399902	5237.700195	5253.200195	1140388100	5253.200195	-0.00569712322051	-0.00449121784384	-0.0445600362502	5222.60001617	5313.89997207	-23.699707	-245.0	5252.50716664	5307.61912631	0.250348167948	0.721646603942	0.749651832052	0.278353396058	-1678162500.0	0.540294406491	0.356647510628
2010-02-04	5253.200195	5262.200195	5123.899902	5139.299805	1725801600	5139.299805	-0.021682095822	-0.0149880584571	-0.0579426078158	5209.56665033	5291.32139371	-78.200195	-316.100097	5252.70517475	5300.3632688	1.0400776565	1.01657274691	-0.0400776564981	-0.0165727469079	-3403964100.0	0.460354981468	0.316836071271
2010-02-05	5139.299805	5139.299805	5033.799805	5060.899902	1930760000	5060.899902	-0.0152549775212	-0.0164798355494	-0.0788985162587	5195.43326817	5260.357108	-84.800293	-433.5	5220.30364053	5278.8881403	1.34710743802	1.15441176471	-0.347107438017	-0.154411764706	-5334724100.0	0.38936003898	0.286389959156
2010-02-08	5060.899902	5118.100098	5033.0	5092.299805	1326821100	5092.299805	0.00620441099568	-0.0185410417269	-0.0763273449638	5179.39990233	5230.29994421	-96.200195	-420.800293	5174.75971524	5249.82304186	0.784609797102	0.882553726947	0.215390202898	0.117446273053	-4007903000.0	0.38222165595	0.22186570774
2010-02-09	5092.299805	5132.899902	5084.799805	5111.799805	1284674100	5111.799805	0.00382931106705	-0.0258413880269	-0.057002658485	5156.79988617	5208.22851564	-135.600097	-309.0	5151.19974088	5228.81994361	0.710720141889	0.835867967267	0.289279858111	0.164132032733	-2723228900.0	0.362019072936	0.234343086017
2010-02-10	5111.799805	5181.200195	5105.299805	5132.0	1191910000	5132.0	0.0039516795983	-0.0286373688006	-0.0380686574327	5131.583252	5193.72136579	-151.299805	-203.100098	5139.94261635	5213.21725846	0.6365637459	0.772622824339	0.3634362541	0.227377175661	-1531318900.0	0.280724086969	0.285177742545
2010-02-11	5132.0	5201.799805	5114.5	5161.5	1565807200	5161.5	0.00574824629774	-0.017456063275	-0.0266830096172	5116.29988617	5183.61422293	-91.700195	-141.5	5137.67329739	5202.38829067	0.528267084325	0.588931670776	0.471732915675	0.411068329224	34488300.0	0.242249055393	0.344653366435
2010-02-12	5161.5	5207.700195	5117.399902	5142.5	1285903300	5142.5	-0.00368110045529	0.000622690857009	-0.0223941237889	5116.833252	5175.19995114	3.200195	-117.799805	5144.48092671	5196.93651858	0.522251715362	0.632056572777	0.477748284638	0.367943427223	-1251415000.0	0.343461808489	0.391337671052
2010-02-15	5142.5	5194.299805	5142.5	5167.5	591532800	5167.5	0.00486144871172	0.021063466985	-0.0207318509033	5134.599935	5167.38567243	106.600098	-109.399902	5143.91494765	5189.6783161	0.230109617222	0.506240644683	0.769890382778	0.493759355317	-659882200.0	0.508081300464	0.406120565159
2010-02-16	5167.5	5248.100098	5167.5	5244.100098	1098282000	5244.100098	0.0148234345428	0.0298097713829	0.00509824590321	5159.89998383	5169.28567943	151.800293	26.600098	5150.65353403	5186.72120729	-0.208356395939	0.22503607215	1.20835639594	0.77496392785	438399800.0	0.868603131929	0.413966640965
2010-02-17	5244.100098	5304.5	5244.100098	5276.600098	1205018000	5276.600098	0.0061974408178	0.0322391915346	0.0254386960063	5187.36669933	5178.6356725	164.800293	130.899903	5177.35255231	5194.37172605	-0.174525100209	0.105726190753	1.17452510021	0.894273809247	1643417800.0	0.899894780457	0.520367624653
2010-02-18	5276.600098	5326.399902	5261.700195	5325.100098	966085200	5325.100098	0.00919152467483	0.0376266753702	0.0263274738364	5219.550049	5188.39282236	193.100098	136.600098	5205.70899394	5205.33550898	-0.103414045353	-0.0723208630229	1.10341404535	1.07232086302	2609503000.0	0.906311772439	0.606648170987
2010-02-19	5325.100098	5366.100098	5281.399902	5358.200195	1469031000	5358.200195	0.00621586381304	0.0381091145985	0.0211152751971	5252.33341483	5196.307129	196.700195	110.800293	5239.82073795	5221.30412085	-0.150072240241	-0.108385492917	1.15007224024	1.10838549292	4078534000.0	0.917784543735	0.610268097491
2010-02-22	5358.200195	5387.0	5348.200195	5352.100098	961342400	5352.100098	-0.00113846007577	0.0407584050559	0.0130222201161	5287.2667645	5201.22143564	209.600098	68.800293	5273.64343997	5239.55693073	0.0562926777911	0.0420294082291	0.943707322209	0.957970591771	3117191600.0	0.919045657376	0.593329072204
2010-02-23	5352.100098	5395.5	5302.0	5315.100098	1063966500	5315.100098	-0.00691317414146	0.0285631539429	0.0117832750899	5311.86678083	5205.64285729	147.600098	61.899903	5296.05962798	5254.56268637	0.294069128834	0.203107067797	0.705930871166	0.796892932203	2053225100.0	0.972497344593	0.5610147723
2010-02-24	5315.100098	5357.899902	5298.200195	5342.899902	953221200	5342.899902	0.00523034439379	0.0188401827108	0.0396163105336	5328.33341483	5220.18572136	98.799804	203.600097	5301.49976227	5262.63434125	0.230702184211	0.145103718621	0.769297815789	0.854896281379	3006446300.0	0.815654220825	0.554231495462
2010-02-25	5342.899902	5370.399902	5259.700195	5278.200195	1951587200	5278.200195	-0.0121094739162	0.000303243939333	0.0429370857373	5328.60009767	5235.70717086	1.600097	217.300293	5313.32837362	5273.33641602	0.774768037829	0.323585668966	0.225231962171	0.676414331034	1054859100.0	0.767026500184	0.710070218991
2010-02-26	5278.200195	5367.799805	5278.200195	5354.5	1700847600	5354.5	0.0144556481719	0.00552100457436	0.0514895440254	5333.50008133	5254.43575621	29.399902	262.200195	5303.29175116	5273.98491988	0.301915013795	0.113103448276	0.698084986205	0.886896551724	2755706700.0	0.503683469552	0.730728752054
2010-03-01	5354.5	5420.799805	5354.5	5405.899902	1423330600	5405.899902	0.00959938406947	0.00890218828414	0.0575335709963	5341.4500325	5275.442906	47.699707	294.100097	5317.9226794	5284.7202639	-0.076582598922	-0.0334724669227	1.07658259892	1.03347246692	4179037300.0	0.55999992	0.754168568382
2010-03-02	5405.899902	5485.0	5403.700195	5484.100098	1218498700	5484.100098	0.0144657129095	0.024663215856	0.068608748636	5363.4500325	5300.592913	132.0	352.100098	5343.05902871	5300.87754898	-0.392926419872	-0.200634843106	1.39292641987	1.20063484311	5397536000.0	0.590580765468	0.768486630826
2010-03-03	5484.100098	5541.799805	5465.299805	5533.200195	1108893100	5533.200195	0.00895317301336	0.0410340526008	0.072013987213	5399.80004867	5327.14292693	218.100097	371.700195	5383.35647708	5325.30722218	-0.213938023604	-0.130094993252	1.2139380236	1.13009499325	6506429100.0	0.69678030803	0.790655661966
2010-03-04	5533.200195	5544.200195	5501.100098	5527.200195	1075263000	5527.200195	-0.00108436344042	0.0344944311854	0.0748080106952	5430.51676417	5354.62151229	184.300293	384.700195	5426.16896791	5353.02628522	0.051753385976	0.0344005969294	0.948246614024	0.965599403071	5431166100.0	0.813813530805	0.797217585242
2010-03-05	5527.200195	5605.399902	5527.200195	5599.799805	1001732100	5599.799805	0.013134970227	0.0609297863133	0.083657436865	5484.11669917	5385.50006979	321.59961	432.299805	5455.0350328	5376.24947319	-0.195429209139	-0.138410711999	1.19542920914	1.138410712	6432898200.0	0.782929780161	0.814143654069
2010-03-08	5599.799805	5621.200195	5579.200195	5606.700195	837350700	5606.700195	0.00123225655207	0.0471006060323	0.069144388975	5526.150065	5411.40007671	252.200195	362.600097	5496.39639628	5406.0561841	-0.00397400416988	-0.00296938408541	1.00397400417	1.00296938409	7270248900.0	0.982014367463	0.827549772347
2010-03-09	5606.700195	5618.399902	5563.100098	5602.299805	993738400	5602.299805	-0.000784844890391	0.0363306584584	0.0617252967727	5558.88338217	5434.6643415	196.399903	325.699707	5527.91176735	5432.80871889	0.0708675522341	0.0501203530584	0.929132447766	0.949879646942	6276510500.0	0.977289948632	0.807184241137
2010-03-10	5602.299805	5645.299805	5585.399902	5640.600098	997893900	5640.600098	0.00683653041307	0.0285370429429	0.0592477125676	5584.9667155	5457.20005579	156.5	315.5	5549.16549239	5455.40753037	-0.0891949563218	-0.0536650152144	1.08919495632	1.05366501521	7274404400.0	0.952116218714	0.789716822588
2010-03-11	5640.600098	5642.899902	5594.700195	5617.299805	889812900	5617.299805	-0.0041308181036	0.0151990904063	0.0483557165784	5598.98331717	5475.70717079	84.09961	259.09961	5575.28966542	5480.09987272	0.155555555556	0.0726141813266	0.844444444444	0.927385818673	6384591500.0	0.941340415987	0.785830565497
2010-03-12	5617.299805	5646.700195	5612.399902	5625.700195	1292880400	5625.700195	0.00149544982316	0.0178209575418	0.0511201382617	5615.39998383	5495.25003486	98.5	273.600097	5587.29256244	5498.39319702	0.135919901696	0.0508289155168	0.864080098304	0.949171084483	7677471900.0	0.777554680572	0.73897743117
2010-03-15	5625.700195	5627.0	5588.200195	5593.899902	818311200	5593.899902	-0.00565268178142	-0.00105359177211	0.0524542903914	5614.41666667	5515.16430657	-5.899903	278.799804	5598.26617175	5515.36746342	0.441843456067	0.136434865633	0.558156543933	0.863565134367	6859160700.0	0.820010155076	0.751285503532
2010-03-16	5593.899902	5637.700195	5593.899902	5620.399902	878179400	5620.399902	0.00473730321676	0.00244345274823	0.0519380870108	5616.69995117	5534.98573514	13.699707	277.5	5597.0186661	5525.83845523	0.314596441198	0.0679594134367	0.685403558802	0.932040586563	7737340100.0	0.473917789058	0.758530414539
2010-03-17	5620.399902	5657.799805	5620.399902	5644.600098	930653500	5644.600098	0.0043057783115	0.0075505229053	0.0694175835443	5623.75	5561.15715679	42.300293	366.399903	5603.69901922	5538.44664813	0.0251207483647	0.00542660723514	0.974879251635	0.994573392765	8667993600.0	0.551618446609	0.757946918841
2010-03-18	5644.600098	5661.0	5619.200195	5642.600098	919829700	5642.600098	-0.000354320937759	0.00035457220247	0.0538052288729	5624.08333333	5581.73573521	2.0	288.100098	5615.38504173	5552.60044145	0.209940985694	0.0400414189045	0.790059014306	0.959958581095	7748163900.0	0.63868815293	0.86831376815
2010-03-19	5642.600098	5691.200195	5633.5	5650.100098	2488302000	5650.100098	0.00132917447094	0.00583915655896	0.0451729037583	5629.55004883	5599.17860636	32.800293	244.200196	5623.16077209	5564.60039566	0.149724329619	0.0355624861338	0.850275670381	0.964437513866	10236465900.0	0.508605765181	0.840461713669
2010-03-22	5650.100098	5650.100098	5583.5	5644.5	886165700	5644.5	-0.000991150227937	0.0033417715748	0.0292481718301	5632.68334967	5610.63574221	18.799805	160.399902	5630.85772235	5576.00035597	0.453399951456	0.16243546087	0.546600048544	0.83756453913	9350300200.0	0.663346642613	0.821992105382
2010-03-23	5644.5	5695.899902	5644.5	5673.600098	969327600	5673.600098	0.00515547843033	0.0142476979203	0.0253740869754	5645.96671567	5620.66430671	79.700196	140.399903	5634.75551596	5585.13364184	0.163417503562	0.0779108747887	0.836582496438	0.922089125211	10319627800.0	0.596309897194	0.761576695263
2010-03-24	5673.600098	5698.899902	5636.0	5677.899902	1118840000	5677.899902	0.000757861662037	0.0102305887486	0.0272651074112	5655.550049	5631.4285715	57.5	150.699707	5645.85396797	5596.92916933	0.16014248838	0.0924025570375	0.83985751162	0.907597442963	11438467800.0	0.919914998876	0.744938761796
2010-03-25	5677.899902	5737.100098	5673.100098	5727.700195	1098678300	5727.700195	0.00877090013201	0.0147220521485	0.0228401718729	5669.40006517	5640.56431364	83.100097	127.90039	5655.00994912	5607.72526702	-0.249569475371	-0.167736413202	1.24956947537	1.1677364132	12537146100.0	0.895459731635	0.764476528242
2010-03-26	5727.700195	5727.700195	5695.5	5703.0	1031531100	5703.0	-0.00431241059397	0.0107042677048	0.017175843482	5679.4667155	5647.44287114	60.399902	96.299805	5675.7785908	5623.72192408	0.22200570471	0.195977574713	0.77799429529	0.804022425287	11505615000.0	0.922684889657	0.743989224553
2010-03-29	5703.0	5733.100098	5684.600098	5710.700195	1015977100	5710.700195	0.00135020077152	0.0107254908672	0.0193492661537	5689.56673167	5655.18575614	60.600097	108.40039	5683.55613629	5634.2923342	0.17187425883	0.15172358046	0.82812574117	0.84827641954	12521592100.0	0.749585365309	0.672023935148
2010-03-30	5710.700195	5742.799805	5662.799805	5672.299805	930757400	5672.299805	-0.00672428751095	0.00492511382762	0.00561991746432	5694.2000325	5657.45002093	27.799805	31.699707	5691.31158163	5644.48004898	0.421876638386	0.421876638386	0.578123361614	0.578123361614	11590834700.0	0.749998991342	0.691383417756
2010-03-31	5672.299805	5698.5	5646.299805	5679.600098	1105283700	5679.600098	0.00128700760731	0.00105752959256	0.0110907900882	5695.2000325	5661.90004186	6.0	62.300293	5685.87964545	5648.18934978	0.591758636638	0.396734365117	0.408241363362	0.603265634883	12696118400.0	0.590258535701	0.555946798092
2010-04-01	5679.600098	5744.899902	5679.5	5744.899902	807719900	5744.899902	0.0114972538336	0.0118001375784	0.0211884215063	5706.36669917	5670.41430664	67.0	119.199707	5684.08548904	5652.37744954	-0.0196638654911	-0.0131832992514	1.01966386549	1.01318329925	13503838300.0	0.522692688726	0.616535296963
2010-04-02	5744.899902	5744.899902	5744.899902	5744.899902	0	5744.899902	0.0	0.00300289931638	0.0269936900276	5709.233317	5681.20002093	17.199707	151.0	5701.4610356	5664.71377654	0.0	0.0	1.0	1.0	13503838300.0	0.673394395075	0.683835744961
2010-04-05	5744.899902	5744.899902	5744.899902	5744.899902	0	5744.899902	0.0	0.00734699316149	0.0221514486817	5716.216634	5690.09287807	41.899902	124.5	5713.87214028	5675.40525993	0.0	0.0	1.0	1.0	13503838300.0	0.559970717613	0.758206728077
2010-04-06	5744.899902	5790.399902	5744.600098	5780.399902	845433900	5780.399902	0.00617939400261	0.0122051070132	0.0240583569504	5727.83325183	5699.79286407	69.699707	135.799804	5722.73721506	5684.67121221	-0.360040213754	-0.219950567256	1.36004021375	1.21995056726	14349272200.0	0.676493939605	0.7341093652
2010-04-07	5780.399902	5782.299805	5753.399902	5762.100098	828676900	5762.100098	-0.00316583701997	0.0158313728271	0.0211781799037	5742.79996733	5708.32857836	89.800293	119.5	5739.21226847	5697.43503751	0.1963899025	0.136780171119	0.8036100975	0.863219828881	13520595300.0	0.737882168269	0.744948107542
2010-04-08	5762.100098	5762.100098	5684.5	5712.700195	820356600	5712.700195	-0.00857324624006	0.00582789218059	0.0110794668969	5748.31665017	5712.80001386	33.100097	62.600097	5745.75164834	5706.05704558	0.539206486447	0.375542502674	0.460793513553	0.624457497326	12700238700.0	0.855222956227	0.703576837193
2010-04-09	5712.700195	5773.600098	5712.700195	5771.0	704070300	5771.0	0.0102052974968	0.0045431771563	0.0224111967402	5752.6666665	5721.83572814	26.100098	126.5	5736.30837595	5706.94279883	0.17493164241	0.0937646746686	0.82506835759	0.906235325331	13404309000.0	0.598220157446	0.593321307863
2010-04-12	5771.0	5803.700195	5755.799805	5777.700195	595469500	5777.700195	0.00116101108993	0.0057094629253	0.0183481555277	5758.133382	5729.27144936	32.800293	104.100097	5746.22026854	5715.48375899	0.11992180125	0.0822520405486	0.88007819875	0.917747959451	13999778500.0	0.580805501134	0.662973215212
2010-04-13	5777.700195	5778.899902	5741.899902	5761.700195	668939800	5761.700195	-0.00276926795438	0.0029243839382	0.0147590296494	5760.93343083	5735.25718457	16.800293	83.800293	5755.21453324	5723.77928379	0.35234841688	0.250446935974	0.64765158312	0.749553064026	13330838700.0	0.597504013488	0.642329646086
2010-04-14	5761.700195	5812.799805	5761.700195	5796.299805	868022000	5796.299805	0.00600510419303	0.00275065795958	0.0119768157663	5763.58341467	5740.15715671	15.899903	68.59961	5757.06757946	5728.83540529	0.0620837071617	0.0470163383966	0.937916292838	0.952983661603	14198860700.0	0.545603473734	0.611022917681
2010-04-15	5796.299805	5832.299805	5778.399902	5825.0	1030545900	5825.0	0.00495146834455	0.0109161418459	0.0213922496931	5774.06673167	5748.87144243	62.899902	122.0	5768.27678676	5737.83065858	-0.0950912980733	-0.0732744444444	1.09509129807	1.07327444444	15229406600.0	0.543371419109	0.594698472194
2010-04-16	5825.0	5833.700195	5726.399902	5744.0	1634478500	5744.0	-0.0139055793991	0.00547898610667	0.00583112470677	5779.28336583	5751.24999993	31.299805	33.299805	5784.48341911	5749.45323744	0.597428426918	0.474730134409	0.402571573082	0.525269865591	13594928100.0	0.66236447295	0.66657555348
2010-04-19	5744.0	5748.299805	5697.200195	5727.899902	889516800	5727.899902	-0.00280294185237	-0.00746839334604	0.0098020377821	5772.10001617	5755.22143543	-43.100098	55.600097	5772.91672794	5748.72613911	0.874382586777	0.564568158049	0.125617413223	0.435431841951	12705411300.0	0.569462565669	0.537883737288
2010-04-20	5727.899902	5796.600098	5727.899902	5783.700195	1081126000	5783.700195	0.00974184150469	0.00103847548289	0.0183287723086	5773.10001617	5762.65715664	6.0	104.100097	5760.05477767	5745.9493075	0.3663003663	0.266808409524	0.6336996337	0.733191590476	13786537300.0	0.382304546882	0.566634870623
2010-04-21	5783.700195	5797.0	5721.299805	5723.399902	1148842800	5723.399902	-0.0104259022714	-0.006647394294	-0.0037424498889	5766.716634	5761.12144236	-38.300293	-21.5	5766.81061119	5750.98275916	0.808060754579	0.715305794523	0.191939245421	0.284694205477	12637694500.0	0.512919885735	0.611767406588
2010-04-22	5723.399902	5761.399902	5652.399902	5665.299805	1139851500	5665.299805	-0.0101513257845	-0.0226006252967	-0.0138557848453	5744.88330067	5755.43572114	-131.0	-79.600097	5754.40755142	5747.30504488	1.23370249084	1.12868746586	-0.233702490842	-0.128687465858	11497843000.0	0.430741003138	0.476665953057
2010-04-23	5665.299805	5740.899902	5665.299805	5723.700195	1002800100	5723.700195	0.0103084376838	-0.0173905244635	-0.00369017865614	5727.99999983	5753.92145636	-101.299805	-21.199707	5728.9481953	5736.37101289	0.606728197621	0.606728197621	0.393271802379	0.393271802379	12500643100.0	0.281667376975	0.42328445254
2010-04-26	5723.700195	5800.700195	5723.700195	5753.899902	1036747900	5753.899902	0.00527625591333	0.00172352054318	-0.00458445790071	5729.6499835	5752.02859921	9.899902	-26.5	5727.44876664	5734.68157051	0.440155344923	0.440155344923	0.559844655077	0.559844655077	13537391000.0	0.346376334223	0.481635757177
2010-04-27	5753.899902	5758.600098	5603.5	5603.5	1515371800	5603.5	-0.0261387762321	-0.0217182395168	-0.0275247037196	5708.9166665	5740.70002079	-124.399902	-158.600098	5735.00623389	5737.24401471	1.32973570727	1.26971772186	-0.329735707265	-0.269717721857	12022019200.0	0.517748065318	0.476831629718
2010-04-28	5603.5	5640.0	5533.600098	5586.600098	1832667200	5586.600098	-0.00301595467119	-0.0340785466664	-0.0220736416573	5676.06665033	5731.692871	-197.100097	-126.100097	5697.43302421	5719.41147941	1.08569921546	1.07341393434	-0.0856992154597	-0.0734139343366	10189352000.0	0.349467937229	0.387357963025
2010-04-29	5586.600098	5638.799805	5579.700195	5617.799805	1206691700	5617.799805	0.0055847396364	-0.0184505886026	-0.0265465595217	5658.46663417	5720.74999993	-105.600097	-153.200195	5665.76647386	5701.70329522	0.684763472774	0.719427924743	0.315236527226	0.280572075257	11396043700.0	0.236708597696	0.406105729302
2010-04-30	5617.799805	5643.899902	5540.600098	5553.299805	1439125200	5553.299805	-0.0114813632096	-0.0197694744947	-0.038839050561	5639.7999675	5704.72140064	-112.0	-224.40039	5652.06171133	5690.51616319	0.926245975867	0.934356212487	0.0737540241328	0.0656437875127	9956918500.0	0.347044919983	0.381129653539
2010-05-03	5553.299805	5553.299805	5553.299805	5553.299805	0	5553.299805	0.0	-0.0297710194795	-0.0361699468815	5611.3999025	5689.8356585	-170.40039	-208.40039	5623.84402381	5672.22064877	0.926245975867	0.934356212487	0.0737540241328	0.0656437875127	9956918500.0	0.340727922541	0.340216228992
2010-05-04	5553.299805	5566.0	5398.899902	5411.100098	1735870600	5411.100098	-0.0256063443346	-0.0595769495192	-0.0664561392542	5554.26660183	5662.32139371	-342.799804	-385.199707	5603.68853272	5656.36453627	1.45862956014	1.40819713564	-0.458629560138	-0.408197135638	8221047900.0	0.209411929605	0.348148986387
