Date	Open_N225	High_N225	Low_N225	Close_N225	Volume_N225	AdjClose_N225	Return_N225	nikkei_RoC6	nikkei_RoC14	nikkei_MA6	nikkei_MA14	nikkei_MoM6	nikkei_MoM14	nikkei_EMA6	nikkei_EMA14	nikkei_WIILR6	nikkei_WIILR14	nikkei_K%6	nikkei_K%14	nikkei_OBV	nikkei_RSI6	nikkei_RSI14
2010-10-22	9404.089844	9457.620117	9390.139648	9426.709961	108400	9426.709961	0.00535696652556	-0.0163614175629	0.00239035953809	9453.830078	9497.3984375	-156.799805	22.479492	9449.13017836	9471.8375189	0.631088934496	0.725615250669	0.368911065504	0.274384749331	-189600.0	0.471180997958	0.503086868851
2010-10-25	9424.44043	9460.700195	9392.679688	9401.160156	98000	9401.160156	-0.00271036290558	-0.0104302354149	0.00214267757816	9437.315104	9498.83419364	-99.089844	20.100586	9442.72440197	9465.82051118	0.673895283099	0.789497717335	0.326104716901	0.210502282665	-287600.0	0.268853704677	0.509603502362
2010-10-26	9386.549805	9455.040039	9362.129883	9377.379883	107400	9377.379883	-0.00252950408305	-0.0127504843419	-0.0148527630149	9417.1300455	9488.73563057	-121.110351	-141.379883	9430.84890312	9457.19913049	0.766006218827	0.848955803109	0.233993781173	0.151044196891	-395000.0	0.323977183968	0.508569786958
2010-10-27	9436.009766	9453.790039	9329.860352	9387.030273	130200	9387.030273	0.00102911368851	-0.0159778518556	-0.0314091341319	9391.72672517	9466.99281521	-152.419922	-304.399415	9415.57204023	9446.55656416	0.728626225206	0.82482682375	0.271373774794	0.17517317625	-264800.0	0.300470118453	0.433238244676
2010-10-28	9368.610352	9413.679688	9350.44043	9366.030273	146800	9366.030273	-0.0022371292506	-0.00165956091167	-0.0329153913348	9389.13183583	9444.22286543	-15.569336	-318.779297	9407.41724959	9438.61972534	0.697680161038	0.87733336147	0.302319838962	0.12266663853	-411600.0	0.220001289883	0.330099997607
2010-10-29	9327.25	9337.919922	9179.150391	9202.450195	167000	9202.450195	-0.0174652518978	-0.0185602982457	-0.0402997735622	9360.12679017	9416.62074486	-174.030274	-386.429688	9395.59239914	9428.94113169	1.81544107441	1.31933382031	-0.815441074411	-0.319333820305	-578600.0	0.442476023265	0.324884876659
2010-11-01	9166.849609	9258.320312	9134.469727	9154.719727	125400	9154.719727	-0.00518671299367	-0.0288531454903	-0.0249152092071	9314.7950845	9399.91217907	-271.990234	-233.919921	9340.40891224	9398.74234013	1.08677208669	1.05186429077	-0.0867720866891	-0.0518642907662	-704000.0	0.203818626416	0.302408425566
2010-11-02	9140.280273	9172.030273	9123.620117	9159.980469	115200	9159.980469	0.000574648067541	-0.0256542472416	-0.0258977023537	9274.59847	9382.51722929	-241.179687	-243.529297	9287.35485932	9366.20599172	0.921801473184	0.946849376763	0.0781985268157	0.0531506232371	-588800.0	0.0331297209189	0.358288726163
2010-11-04	9282.790039	9377.759766	9276.709961	9358.780273	133000	9358.780273	0.0217030816466	-0.00198345489167	-0.0234496023364	9271.498535	9366.46512264	-18.59961	-224.729493	9250.96217637	9338.70925535	0.290446529041	0.520883407285	0.709553470959	0.479116592715	-455800.0	0.0550222311868	0.350729311426
2010-11-05	9500.599609	9680.679688	9497.450195	9625.990234	161000	9625.990234	0.0285517934181	0.0254563961179	0.0132354658035	9311.32519517	9375.44656793	238.959961	125.740234	9281.76734683	9341.38539104	-0.521550218617	-0.112621010851	1.52155021862	1.11262101085	-294800.0	0.47914942357	0.365355697205
2010-11-08	9699.790039	9737.009766	9677.870117	9732.919922	118200	9732.919922	0.0111084351221	0.0391723748809	0.0246807315926	9372.47347	9392.19154564	366.889649	234.429688	9380.11674317	9379.33270343	-0.0937785413259	-0.0937785413259	1.09377854133	1.09377854133	-176600.0	0.669816938632	0.561729330212
2010-11-09	9667.44043	9726.599609	9659.860352	9694.490234	122000	9694.490234	-0.00394842332085	0.0534683729413	0.0162525130726	9454.48014317	9403.26583414	492.040039	155.040039	9480.91765141	9426.47766591	0.069318959114	0.069318959114	0.930681040886	0.930681040886	-298600.0	0.732352538064	0.604316115806
2010-11-10	9748.610352	9842.900391	9747.030273	9830.519531	168800	9830.519531	0.0140316090601	0.0738198245444	0.0478511064967	9567.11344383	9435.33154286	675.799804	448.919922	9541.93838929	9462.21267499	-0.152447575782	-0.152447575782	1.15244757578	1.15244757578	-129800.0	0.870311110724	0.569145150874
2010-11-11	9878.110352	9885.370117	9834.820312	9861.459961	139600	9861.459961	0.00314738502909	0.0765808938539	0.0517229778917	9684.0266925	9469.97293514	701.479492	484.979492	9624.39014406	9511.32025579	-0.0258029737098	-0.0258029737098	1.02580297371	1.02580297371	9800.0	0.948941447841	0.704184663616
2010-11-12	9810.299805	9851.419922	9724.80957	9724.80957	129400	9724.80957	-0.0138570142292	0.0391107907572	0.0316228684486	9745.03157533	9491.26576436	366.029297	298.099609	9692.12437747	9558.00554982	0.263793424651	0.210778532327	0.736206575349	0.789221467673	-119600.0	0.950626019617	0.7155234295
2010-11-15	9782.110352	9830.589844	9744.990234	9827.509766	128600	9827.509766	0.0105606382583	0.0209349404166	0.0453507442619	9778.618164	9521.71930793	201.519532	426.34961	9701.46300391	9580.24608584	0.149155399655	0.0759571394815	0.850844600345	0.924042860519	9000.0	0.755539434744	0.623024976171
2010-11-16	9892.820312	9908.299805	9774.120117	9797.099609	133200	9797.099609	-0.00309439092141	0.00659408353447	0.0447587419126	9789.3147785	9551.69928836	64.179687	419.719726	9737.47636451	9613.21457653	0.391426544212	0.115878579586	0.608573455788	0.884121420414	-124200.0	0.68264178984	0.665419590763
2010-11-17	9693.209961	9817.370117	9693.209961	9811.660156	112600	9811.660156	0.00148620995816	0.0120862385924	0.0452358062828	9808.84309883	9582.02999429	117.169922	424.629883	9754.51157722	9637.73258086	0.388986724262	0.123158086641	0.611013275738	0.876841913359	-11600.0	0.567534794095	0.662013752588
2010-11-18	9820.599609	10013.629883	9798.55957	10013.629883	189000	10013.629883	0.0205846639395	0.0186267217539	0.0691434461692	9839.36149083	9628.28710929	183.110352	647.59961	9770.83974259	9660.92292421	-0.489702703025	-0.134233215936	1.48970270302	1.13423321594	177400.0	0.629816368293	0.663290114225
2010-11-19	10124.839844	10130.230469	10019.080078	10022.389648	160800	10022.389648	0.000874784179399	0.0163190529228	0.089100123948	9866.18310533	9686.85421307	160.929687	819.939453	9840.20835413	9707.95051872	-0.027338390651	-0.00984232458411	1.02733839065	1.00984232458	338200.0	0.677010072288	0.718606230324
2010-11-22	10133.480469	10157.969727	10091.990234	10115.19043	121800	10115.19043	0.00925934684834	0.0401427768009	0.104915358596	9931.246582	9755.45926329	390.38086	960.470703	9892.26015238	9749.87573595	0.0344149501561	0.0149412719332	0.965585049844	0.985058728067	460000.0	0.662538564251	0.809088994387
2010-11-24	9942.540039	10064.30957	9904.919922	10030.110352	150200	10030.110352	-0.00841111974992	0.0206156585772	0.0949925478493	9965.01334633	9817.61139779	202.600586	870.129883	9955.95451741	9798.58436183	0.275108527789	0.123613306143	0.724891472211	0.876386693857	309800.0	0.93260177776	0.850165839116
2010-11-25	10117.849609	10123.269531	10038.790039	10079.759766	133800	10079.759766	0.00495003666536	0.0288514119771	0.077037762611	10012.1233725	9869.109933	282.660157	720.979493	9977.14189872	9829.45449385	0.168280403601	0.0887479084118	0.831719596399	0.911252091588	443600.0	0.733636344573	0.799782113812
2010-11-26	10078.089844	10134.639648	10039.55957	10039.55957	115800	10039.55957	-0.0039882097325	0.0232274060023	0.0429638225207	10050.1066082	9898.65059986	227.899414	413.569336	10006.4612894	9862.82853014	0.254777125006	0.179268214282	0.745222874994	0.820731785718	327800.0	0.812110730112	0.776848303537
2010-11-29	10075.660156	10149.94043	10044.009766	10125.990234	124800	10125.990234	0.00860900952849	0.0112207413608	0.0403856514951	10068.8333333	9926.72705071	112.360351	393.070312	10015.917941	9886.39266879	0.0889777107774	0.0642017488629	0.911022289223	0.935798251137	452600.0	0.738159336308	0.692338085896
2010-11-30	10070.30957	10101.419922	9937.040039	9937.040039	153400	9937.040039	-0.0186599226973	-0.00851589411284	0.0250193459527	10054.6083985	9944.05203679	-85.349609	242.549805	10047.3671676	9918.33901081	0.873068003352	0.443536498385	0.126931996648	0.556463501615	299200.0	0.654800056031	0.686357902705
2010-12-01	9939.799805	9988.049805	9918.549805	9988.049805	122600	9988.049805	0.0051332958104	-0.0125692764639	0.0160246132977	10033.4182943	9955.30419921	-127.140625	157.530274	10015.8451308	9920.83248124	0.67148805746	0.365608072021	0.32851194254	0.634391927979	421800.0	0.421425309653	0.600632062464
2010-12-02	10151.150391	10187.589844	10143.080078	10168.519531	131400	10168.519531	0.0180685648874	0.0137993675187	0.0311373337431	10056.4864908	9977.23702564	138.409179	307.05957	10007.9036092	9929.79479107	-0.0758267181456	-0.0226994778201	1.07582671815	1.02269947782	553200.0	0.373194221635	0.570318963944
2010-12-03	10231.780273	10254.0	10154.990234	10178.320312	107800	10178.320312	0.000963835587877	0.00977806498251	0.0466344084926	10072.9132485	10009.6306501	98.560546	453.510742	10053.7938725	9961.6247564	0.0344540984846	0.0187498163229	0.965545901515	0.981250183677	661000.0	0.615976930206	0.620923719352
2010-12-06	10175.230469	10179.820312	10143.580078	10167.230469	95400	10167.230469	-0.00108955531562	0.0127167828539	0.0345683404127	10094.1917317	10033.8964146	127.670899	339.720703	10089.3728552	9990.51749714	0.258665913132	0.154727304277	0.741334086868	0.845272695723	565600.0	0.588496490099	0.698422260736
2010-12-07	10152.919922	10167.099609	10094.410156	10141.099609	114800	10141.099609	-0.00257010599688	0.00149213801819	0.035112432631	10096.7099608	10058.4678431	15.109375	344.0	10111.6178877	10014.0792267	0.336563796006	0.201323816666	0.663436203994	0.798676183334	450800.0	0.620957520732	0.661589914507
2010-12-08	10200.160156	10258.900391	10184.320312	10232.330078	126600	10232.330078	0.00899611210988	0.0297160963266	0.0428744896696	10145.9249673	10088.5156947	295.290039	420.669922	10120.0412367	10031.0152777	0.0645995212493	0.0386417740919	0.935400478751	0.961358225908	577400.0	0.516161447374	0.664294216157
2010-12-09	10277.870117	10298.25	10240.110352	10285.879883	153400	10285.879883	0.00523339303871	0.0298186416582	0.0271879431516	10195.5633137	10107.9621233	297.830078	272.25	10152.1237628	10057.8572511	-0.0792697092638	-0.0586076462682	1.07926970926	1.05860764627	730800.0	0.899330436988	0.687201987237
2010-12-10	10373.700195	10373.700195	10194.269531	10211.950195	240600	10211.950195	-0.00718749283882	0.00427109018846	0.0189137075745	10202.8017577	10121.5021624	43.430664	189.560547	10190.3397971	10088.2602687	0.423370638961	0.219408099779	0.576629361039	0.780591900221	490200.0	0.900017313709	0.639593573084
2010-12-13	10212.519531	10293.889648	10199.730469	10293.889648	145200	10293.889648	0.00802387902755	0.011354460506	0.0176664215307	10222.0633137	10134.2663922	115.569336	178.699218	10196.5141965	10104.7522588	0.285762239447	0.170251505016	0.714237760553	0.829748494984	635400.0	0.581719090182	0.591106646956
2010-12-14	10272.700195	10319.240234	10267.219727	10316.769531	170600	10316.769531	0.0022226664344	0.0147079445534	0.0285798629267	10246.9864907	10154.7420479	149.539062	286.659179	10224.3357541	10129.9705774	0.203840653264	0.12144424004	0.796159346736	0.87855575996	806000.0	0.671026275842	0.586792617089
2010-12-15	10338.139648	10340.69043	10282.849609	10309.780273	137400	10309.780273	-0.000677465749235	0.0166333701969	0.0228200386061	10275.0999347	10171.1720841	168.680664	230.020507	10250.7454046	10154.8771045	0.228865741968	0.140436926792	0.771134258032	0.859563073208	668600.0	0.71383486019	0.648180922815
2010-12-16	10297.549805	10347.389648	10282.540039	10311.290039	140800	10311.290039	0.000146440172343	0.007716713632	0.0270659750665	10288.2599282	10190.5814033	78.959961	271.730469	10267.6125099	10175.5308603	0.329550082149	0.137119856142	0.670449917851	0.862880143858	809400.0	0.755175785047	0.624389120142
2010-12-17	10307.169922	10327.419922	10280.799805	10303.830078	140400	10303.830078	-0.000723475042578	0.00174512975109	0.0175627113883	10291.2516273	10203.2842493	17.950195	177.839844	10280.0918039	10193.6320842	0.389398976978	0.153509957445	0.610601023022	0.846490042555	669000.0	0.663954869232	0.65336231719
2010-12-20	10296.549805	10301.150391	10182.740234	10216.410156	113600	10216.410156	-0.00848421619322	0.000436739399903	0.0281140174442	10291.9949542	10223.2392576	4.459961	279.370117	10286.8741679	10208.32515	0.876606236044	0.345578170327	0.123393763956	0.654421829673	555400.0	0.546095163451	0.610194044373
2010-12-21	10277.139648	10372.509766	10266.290039	10370.530273	113200	10370.530273	0.0150855451814	0.00744525418678	0.0382938086481	10304.7683917	10250.5592911	76.640625	382.480468	10266.7415931	10209.4031508	-0.140544836679	0.00696455956019	1.14054483668	0.99303544044	668600.0	0.510710851676	0.69801990428
2010-12-22	10348.480469	10394.219727	10327.599609	10346.480469	142200	10346.480469	-0.00231905248496	0.00287986834549	0.0175011649884	10309.7202147	10263.2707866	29.710938	177.960938	10296.3955016	10230.8867671	0.137162676883	0.0974604253609	0.862837323117	0.902539574639	526400.0	0.63667330724	0.736531371762
2010-12-24	10275.969727	10290.889648	10264.05957	10279.19043	86200	10279.19043	-0.00650366462312	-0.00296707031479	0.0099102911785	10304.6219075	10270.4757951	-30.589843	100.870118	10310.7054923	10246.2992607	0.54392648369	0.383674532525	0.45607351631	0.616325467475	440200.0	0.552763384261	0.636452265322
2010-12-27	10292.839844	10376.910156	10292.839844	10355.990234	83200	10355.990234	0.00747138644069	0.00433507299581	0.0185655046943	10312.07194	10283.9586354	44.700195	188.759765	10301.7011888	10250.6847499	0.180771631602	0.127512583646	0.819228368398	0.872487416354	523400.0	0.45525833262	0.571076451836
2010-12-28	10330.009766	10340.839844	10292.629883	10292.629883	78000	10292.629883	-0.00611823201532	-0.0010869933719	0.0149421936321	10310.2052408	10294.7822264	-11.200195	151.530274	10317.2123446	10264.7254811	0.480376808923	0.338847901557	0.519623191077	0.661152098443	445400.0	0.553579413179	0.621733554817
2010-12-29	10282.839844	10344.540039	10276.610352	10344.540039	87600	10344.540039	0.00504342977354	0.0125415758611	0.0109662178746	10331.5602213	10302.7972236	128.129883	112.209961	10310.1887841	10268.4460681	0.23491491915	0.23491491915	0.76508508085	0.76508508085	533000.0	0.488161472472	0.593246149254
2010-12-30	10303.129883	10315.469727	10209.929688	10228.919922	107800	10228.919922	-0.0111769219863	-0.0136550732964	-0.00553768483085	10307.9584962	10298.728655	-141.610351	-56.959961	10320.0034284	10278.5919308	1.26997238487	0.781635148898	-0.269972384867	0.218364851102	425200.0	0.646424020796	0.572561303029
2011-01-04	10352.19043	10409.169922	10321.280273	10398.099609	114000	10398.099609	0.0165393500282	0.00498905305574	0.0182285861609	10316.5616862	10312.0250417	51.61914	186.149414	10293.9795694	10271.9689963	-0.0210531291927	-0.0183463746057	1.02105312919	1.01834637461	539200.0	0.322556881906	0.465903603802
2011-01-05	10387.950195	10413.450195	10358.009766	10380.769531	114600	10380.769531	-0.00166665820214	0.00988201373364	0.00843994699485	10333.4915363	10318.2307476	101.579101	86.879883	10323.7281521	10288.7864114	0.142543453347	0.125426975812	0.857456546653	0.874573024188	424600.0	0.547430099044	0.600023508366
2011-01-06	10477.519531	10530.110352	10477.519531	10529.759766	166000	10529.759766	0.0143525231492	0.0167796152829	0.020645051182	10362.453125	10333.4443359	173.769532	212.990235	10340.025689	10301.0508273	-0.571488213716	-0.504137621522	1.57148821372	1.50413762152	590600.0	0.602771207335	0.550166290796
2011-01-07	10506.719727	10550.709961	10503.019531	10541.040039	161800	10541.040039	0.00107127543749	0.0241347603891	0.0224311052104	10403.8548177	10349.9628906	248.410156	231.259766	10394.2354253	10331.5453525	-0.0341359995431	-0.0314640967477	1.03413599954	1.03146409675	752400.0	0.653400784403	0.60735077889
2011-01-11	10484.620117	10538.389648	10476.290039	10510.679688	138400	10510.679688	-0.00288020450427	0.0160606124945	0.0193370226466	10431.5447592	10364.2050084	166.139649	199.389649	10436.1796006	10359.4779773	0.117466520722	0.108786864959	0.882533479278	0.891213135041	614000.0	0.741498213416	0.616056936549
2011-01-12	10562.280273	10576.509766	10502.959961	10512.799805	170800	10512.799805	0.000201710742115	0.0277526742965	0.0202807815558	10478.858073	10379.1314174	283.879883	208.969727	10457.4653399	10379.6382054	0.111245160015	0.103025203484	0.888754839985	0.896974796516	784800.0	0.668580443993	0.597247029726
2011-01-13	10593.459961	10620.570312	10565.280273	10589.759766	160800	10589.759766	0.00732059607598	0.0184322293695	0.0365441093593	10510.8014325	10405.7992467	191.660157	373.34961	10473.275187	10397.3930854	-0.051914063082	-0.0336491244833	1.05191406308	1.03364912448	945600.0	0.87425424294	0.602453110638
2011-01-14	10502.769531	10579.969727	10497.259766	10499.040039	170800	10499.040039	-0.00856674079532	0.0113932312674	0.0123918220782	10530.5131838	10414.9785157	118.270508	128.509766	10506.5564953	10423.0419761	0.462865707935	0.295952874356	0.537134292065	0.704047125644	774800.0	0.833855001523	0.684941699687
2011-01-17	10562.089844	10562.389648	10482.69043	10502.860352	126800	10502.860352	0.000363872600334	-0.00255460851888	0.0151143070795	10526.0299482	10426.1485074	-26.899414	156.379883	10504.4089364	10433.1750512	0.815842370911	0.286649574154	0.184157629089	0.713350425846	901600.0	0.664068321335	0.567924813105
2011-01-18	10461.040039	10548.209961	10456.709961	10518.980469	126400	10518.980469	0.00153483112788	-0.00209273182896	0.0233277163832	10522.3533532	10443.2763673	-22.05957	239.790039	10503.9664837	10442.4664246	0.704114574277	0.247393553055	0.295885425723	0.752606446945	1028000.0	0.43751899731	0.584461986503
2011-01-19	10567.879883	10580.679688	10534.019531	10557.099609	138600	10557.099609	0.00362384359514	0.00441645282493	0.0194196180622	10530.0900067	10457.6413226	46.419921	201.109375	10508.2561938	10452.6682972	0.387346314179	0.154565085114	0.612653685821	0.845434914886	1166600.0	0.449887525515	0.637090047755
2011-01-20	10492.320312	10505.629883	10421.830078	10437.30957	133000	10437.30957	-0.0113468702046	-0.00718079259572	0.0140566297093	10517.5083008	10467.975586	-75.490235	144.679687	10522.2114553	10466.5924721	1.11839588333	0.446280107932	-0.118395883334	0.553719892068	1033600.0	0.601860897758	0.62029646551
2011-01-21	10459.040039	10461.070312	10257.990234	10274.519531	184000	10274.519531	-0.0155969350059	-0.029768402869	-0.00676883725482	10464.9682617	10462.9741211	-315.240235	-70.020508	10497.9537738	10462.6880852	1.74122156362	0.842709563484	-0.741221563622	0.157290436516	849600.0	0.390761455461	0.581069367814
2011-01-24	10318.599609	10347.94043	10278.80957	10345.110352	134000	10345.110352	0.00687047416544	-0.0146613105987	0.0113590125728	10439.3133138	10471.2734376	-153.929687	116.19043	10434.1154187	10437.5989446	0.73001870089	0.670805429129	0.26998129911	0.329194570871	983600.0	0.1345967501	0.4651014282
2011-01-25	10374.639648	10480.240234	10355.799805	10464.419922	142800	10464.419922	0.0115329431916	-0.00365999629736	0.00637811864608	10432.9065755	10476.0106028	-38.44043	66.320313	10408.6853996	10425.2671323	0.360283748226	0.430664560671	0.639716251774	0.569335439329	1126400.0	0.312842555934	0.560631370793
2011-01-26	10410.290039	10440.349609	10392.459961	10401.900391	111000	10401.900391	-0.00597448606478	-0.0111303636645	0.00203557741427	10413.3932292	10477.5199499	-117.080078	21.13086	10424.6095489	10430.4875042	0.554028942638	0.603094141868	0.445971057362	0.396905858132	1015400.0	0.463509597132	0.536507902661
2011-01-27	10466.339844	10496.400391	10421.75	10478.660156	145200	10478.660156	0.00737939819789	-0.00743001921978	-0.00485287519711	10400.319987	10473.8699778	-78.439453	-51.09961	10418.1212181	10426.6758891	0.316153908147	0.39138983251	0.683846091853	0.60861016749	1160600.0	0.397857120947	0.511080795191
2011-01-28	10460.290039	10480.080078	10332.650391	10360.339844	150800	10360.339844	-0.0112915497056	-0.00737447955182	-0.0171425394773	10387.4916993	10460.962821	-76.969726	-180.700195	10435.4180575	10433.6071247	0.586699422272	0.717718605599	0.413300577728	0.282281394401	1009800.0	0.435890313905	0.471007634702
2011-01-31	10219.980469	10265.959961	10182.570312	10237.919922	146000	10237.919922	-0.011816207175	-0.00356217231274	-0.0259507257472	10381.3917645	10441.4799806	-36.599609	-272.759766	10413.9671393	10423.8381539	1.08418396369	1.05535414993	-0.0841839636891	-0.0553541499321	863800.0	0.436940043907	0.408580273693
2011-02-01	10281.549805	10299.379883	10245.75	10274.5	149000	10274.5	0.00357299903483	-0.00682548079213	-0.0226675870767	10369.6233725	10424.4585659	-70.610352	-238.299805	10363.6679344	10399.0490564	0.707071774978	0.79011486758	0.292928225022	0.20988513242	1012800.0	0.467890568787	0.37376433594
2011-02-02	10368.480469	10479.75	10366.959961	10457.360352	180600	10457.360352	0.01779749399	-0.00067462602348	-0.0125025890035	10368.4467775	10415.0014649	-7.05957	-132.399414	10338.1913817	10382.4425155	0.124398652686	0.372625479452	0.875601347314	0.627374520548	1193400.0	0.43412097152	0.393121783271
2011-02-03	10424.679688	10450.459961	10409.839844	10431.360352	150800	10431.360352	-0.0024862870863	0.00283217103535	-0.00644627382585	10373.356771	10410.1672016	29.459961	-67.679687	10372.2396589	10392.4315604	0.207246033291	0.37507113623	0.792753966709	0.62492886377	1042600.0	0.49411172516	0.445769937529
2011-02-04	10526.389648	10580.360352	10524.129883	10543.519531	200200	10543.519531	0.0107521143183	0.00618966299454	0.00387124817786	10384.1666668	10413.0714286	64.859375	40.659179	10389.1312855	10397.6220659	-0.15014220482	0.0933415770645	1.15014220482	0.906658422936	1242800.0	0.526166144304	0.470726778954
2011-02-07	10641.299805	10644.209961	10572.719727	10592.040039	162200	10592.040039	0.00460192707543	0.0223641500654	0.00694549915891	10422.783366	10418.2899694	231.700195	73.05957	10433.2422128	10417.0750613	-0.0293614365005	-0.0285357534508	1.0293614365	1.02853575345	1405000.0	0.554199445147	0.516079225327
2011-02-08	10645.030273	10648.799805	10623.700195	10635.980469	150400	10635.980469	0.00414843881237	0.0388809982919	0.00747183060893	10489.1267905	10423.9243165	398.060547	78.88086	10478.6130203	10440.403725	0.0178266576925	0.0178266576925	0.982173342308	0.982173342308	1555400.0	0.719188876815	0.528170493668
2011-02-09	10686.719727	10701.919922	10599.5	10617.830078	165000	10617.830078	-0.00170650849284	0.0334157455837	0.0172956935683	10546.3484702	10436.8186385	343.330078	180.520508	10523.5751485	10466.4806242	0.0768384616884	0.0664259285716	0.923161538312	0.933574071428	1390400.0	0.942229995112	0.530279152951
2011-02-10	10574.799805	10631.94043	10570.620117	10605.650391	145600	10605.650391	-0.00114709756236	0.0141804464997	0.0322283547178	10571.0634767	10460.4708428	148.290039	331.13086	10550.5051284	10486.6605513	0.287406084932	0.185365559435	0.712593915068	0.814634440565	1244800.0	0.897712617212	0.575159200036
2011-02-14	10689.650391	10725.540039	10674.44043	10725.540039	140600	10725.540039	0.011304318319	0.0282014691347	0.0367738645655	10620.0934245	10487.6443919	294.179687	380.429687	10566.2609177	10502.5258633	-0.0808686342517	-0.0454801862661	1.08086863425	1.04548018627	1385400.0	0.784134754143	0.657634740154
2011-02-15	10738.80957	10760.990234	10712.490234	10746.669922	0	10746.669922	0.00197005306243	0.0192677967165	0.026972350317	10653.951823	10507.8051061	203.150391	282.25	10611.7692381	10532.2610867	-0.104909719647	-0.0389153979481	1.10490971965	1.03891539795	1385400.0	0.914524598637	0.672984014297
2011-02-16	10758.860352	10842.30957	10752.610352	10808.290039	189200	10808.290039	0.00573388011796	0.0204162747878	0.0390687886563	10689.9934897	10536.8329381	216.25	406.389648	10650.3122906	10560.8489314	-0.248462341387	-0.0817741630275	1.24846234139	1.08177416303	1574600.0	0.885030836163	0.640923523611
2011-02-17	10882.910156	10891.599609	10820.480469	10836.639648	173800	10836.639648	0.0026229504295	0.0188660725342	0.0341627160983	10723.4366862	10562.4029019	200.659179	357.979492	10695.4487902	10593.8410791	0.0208691281071	0.00859418615953	0.979130871893	0.99140581384	1748400.0	0.890469607767	0.70308713258
2011-02-18	10829.150391	10862.429688	10810.120117	10842.799805	151400	10842.799805	0.000568456385014	0.0211879193157	0.0465679667139	10760.9316407	10596.8643276	224.969727	482.459961	10735.7890353	10626.2142216	0.152034024654	0.0688262166408	0.847965975346	0.931173783359	1899800.0	0.883934811023	0.68799071986
2011-02-21	10820.780273	10859.389648	10789.410156	10857.530273	136400	10857.530273	0.00135854836988	0.0237495931616	0.0605211171528	10802.911621	10641.1222099	251.879882	619.610351	10766.3635409	10655.0922994	0.106141784286	0.0480506745548	0.893858215714	0.951949325445	2036200.0	0.951150158761	0.787192237369
2011-02-22	10745.519531	10761.219727	10639.780273	10664.700195	179000	10664.700195	-0.017760031347	-0.00567242710192	0.0379775361331	10792.771647	10668.9936524	-60.839844	390.200195	10792.4111786	10682.0840292	1.04485297396	0.351319271295	-0.044852973956	0.648680728705	1857200.0	1.0	0.923074768871
2011-02-23	10588.820312	10666.719727	10569.929688	10579.099609	182200	10579.099609	-0.0080265346831	-0.0155927663375	0.011641490099	10764.8432615	10677.6893136	-167.570313	121.739257	10755.9223262	10679.7661847	1.24096904139	0.59564693822	-0.240969041392	0.40435306178	1675000.0	0.406348461361	0.719578609568
2011-02-24	10533.200195	10542.700195	10428.379883	10452.709961	185000	10452.709961	-0.0119471082296	-0.0328988282806	0.00204667543634	10705.5799152	10679.2142856	-355.580078	21.349609	10705.4015498	10666.3439746	1.3644099723	0.91101349653	-0.364409972296	0.0889865034703	1490000.0	0.28477500566	0.576927396174
2011-02-25	10475.780273	10532.209961	10454.459961	10526.759766	154800	10526.759766	0.00708426860367	-0.0285955694815	-0.0015895797367	10653.9332682	10678.0171596	-309.879882	-16.759765	10633.203953	10637.8594394	0.787617241931	0.787617241931	0.212382758069	0.212382758069	1644800.0	0.108444202946	0.511971961917
2011-02-28	10504.540039	10628.759766	10448.830078	10624.089844	186600	10624.089844	0.00924596743571	-0.0201709858093	0.00302583873192	10617.481608	10680.3064314	-218.709961	32.049805	10602.7913282	10623.0461496	0.549107132994	0.577500805741	0.450892867006	0.422499194259	1831400.0	0.189971764529	0.490182214618
2011-03-01	10676.240234	10754.030273	10672.910156	10754.030273	156400	10754.030273	0.0122307351414	-0.00953255458632	0.0110990993585	10600.231608	10688.7385602	-103.5	118.049804	10608.8766184	10623.1853089	0.244447767906	0.296985055425	0.755552232094	0.703014944575	1987800.0	0.314944481058	0.517759064787
2011-03-02	10609.280273	10629.5	10492.379883	10492.379883	153400	10492.379883	-0.0243304494555	-0.0161580080874	-0.0118150501636	10571.511556	10679.777832	-172.320312	-125.450195	10650.3490911	10640.6313041	0.807715328697	0.861836626534	0.192284671303	0.138163373466	1834400.0	0.42671431406	0.559720612256
2011-03-03	10529.769531	10593.339844	10522.400391	10586.019531	122400	10586.019531	0.0089245384788	0.00065411256683	-0.00185098124832	10572.6648763	10678.3756277	6.919922	-19.63086	10605.2150317	10620.864448	0.515923662797	0.659687100631	0.484076337203	0.340312899369	1956800.0	0.388820001116	0.449080596003
2011-03-04	10730.910156	10768.429688	10664.370117	10693.660156	148400	10693.660156	0.0101681868888	0.0230514570766	-0.00297233359664	10612.8232422	10676.0984932	240.950195	-31.879883	10599.7306029	10616.218459	0.185383217259	0.427312227632	0.814616782741	0.572687772368	2105200.0	0.504418851863	0.492526192647
2011-03-07	10626.969727	10626.969727	10472.509766	10505.019531	149400	10505.019531	-0.0176404170553	-0.00206523521798	-0.0224860717556	10609.1998697	10658.837751	-21.740235	-241.650391	10626.5676181	10626.5440186	0.824187980079	0.834550120173	0.175812019921	0.165449879827	1955800.0	0.65763813386	0.487748510549
2011-03-08	10513.080078	10565.099609	10509.230469	10525.19043	150200	10525.19043	0.0019201200855	-0.0093089775644	-0.0261928212491	10592.716634	10638.6163504	-98.899414	-283.099609	10591.8395932	10610.3407536	0.761074952501	0.791005128741	0.238925047499	0.208994871259	2106000.0	0.487631314803	0.41772608094
