Date	Open_N225	High_N225	Low_N225	Close_N225	Volume_N225	AdjClose_N225	Return_N225
2010-05-25	9632.139648	9642.599609	9432.089844	9459.889648	165200	9459.889648	-0.0305901306607
2010-05-26	9567.349609	9622.400391	9477.450195	9522.660156	188000	9522.660156	0.00663543765685
2010-05-27	9419.299805	9642.160156	9395.290039	9639.719727	175000	9639.719727	0.0122927384872
2010-05-28	9806.05957	9824.849609	9699.139648	9762.980469	164400	9762.980469	0.0127867557866
2010-05-31	9735.469727	9831.730469	9728.419922	9768.700195	121400	9768.700195	0.000585858592892
2010-06-01	9747.259766	9747.259766	9658.44043	9711.830078	110400	9711.830078	-0.00582166673813
2010-06-02	9604.450195	9763.410156	9560.160156	9603.240234	158400	9603.240234	-0.0111811927441
2010-06-03	9758.820312	9920.179688	9758.820312	9914.19043	142600	9914.19043	0.0323797164731
2010-06-04	9909.240234	9962.419922	9868.089844	9901.19043	120200	9901.19043	-0.00131125179527
2010-06-07	9705.360352	9714.419922	9502.620117	9520.799805	148400	9520.799805	-0.0384186757834
2010-06-08	9448.790039	9587.650391	9434.80957	9537.94043	129600	9537.94043	0.00180033456759
2010-06-09	9475.570312	9487.910156	9378.230469	9439.129883	0	9439.129883	-0.0103597362266
2010-06-10	9476.780273	9544.040039	9437.469727	9542.650391	116600	9542.650391	0.0109671663896
2010-06-11	9701.320312	9764.730469	9673.599609	9705.25	222400	9705.25	0.0170392503485
2010-06-14	9824.929688	9882.049805	9819.950195	9879.849609	97200	9879.849609	0.0179902227145
2010-06-15	9845.650391	9911.730469	9826.44043	9887.889648	101600	9887.889648	0.000813781516742
2010-06-16	10043.099609	10109.860352	10033.240234	10067.150391	120200	10067.150391	0.0181293227758
2010-06-17	10009.25	10053.450195	9989.209961	9999.400391	97600	9999.400391	-0.00672980906897
2010-06-18	10027.980469	10029.110352	9965.160156	9995.019531	98400	9995.019531	-0.000438112269606
2010-06-21	10109.269531	10251.900391	10109.269531	10238.009766	123000	10238.009766	0.0243111315837
2010-06-22	10131.910156	10183.889648	10105.480469	10112.889648	115000	10112.889648	-0.0122211368088
2010-06-23	9973.0	9975.009766	9912.799805	9923.700195	102600	9923.700195	-0.0187077541222
2010-06-24	9902.620117	10009.370117	9893.75	9928.339844	94800	9928.339844	0.000467532161274
2010-06-25	9778.700195	9794.980469	9697.870117	9737.480469	129400	9737.480469	-0.0192236947968
2010-06-28	9758.910156	9762.230469	9679.169922	9693.94043	91600	9693.94043	-0.00447138652946
2010-06-29	9718.400391	9760.019531	9548.980469	9570.669922	106800	9570.669922	-0.012716243605
2010-06-30	9396.450195	9420.139648	9347.070312	9382.639648	131000	9382.639648	-0.0196465112194
2010-07-01	9296.860352	9297.450195	9147.679688	9191.599609	125400	9191.599609	-0.0203610120571
2010-07-02	9234.55957	9259.139648	9160.469727	9203.709961	115600	9203.709961	0.00131754564115
2010-07-05	9230.0	9282.900391	9213.790039	9266.780273	100600	9266.780273	0.0068527052968
2010-07-06	9158.280273	9351.110352	9091.700195	9338.040039	137400	9338.040039	0.00768980853119
2010-07-07	9322.55957	9329.639648	9223.799805	9279.650391	120800	9279.650391	-0.00625288044987
2010-07-08	9462.820312	9545.990234	9456.19043	9535.740234	118200	9535.740234	0.027596927924
2010-07-09	9601.620117	9610.589844	9516.969727	9585.320312	125200	9585.320312	0.00519939478041
2010-07-12	9540.469727	9632.889648	9533.55957	9548.110352	123600	9548.110352	-0.0038819735584
2010-07-13	9592.870117	9629.980469	9502.240234	9537.230469	149600	9537.230469	-0.0011394802321
2010-07-14	9707.5	9807.360352	9693.330078	9795.240234	193400	9795.240234	0.0270529023954
2010-07-15	9701.139648	9726.94043	9667.0	9685.530273	115800	9685.530273	-0.0112003338743
2010-07-16	9600.879883	9636.839844	9392.209961	9408.360352	134000	9408.360352	-0.0286169071995
2010-07-20	9267.240234	9378.910156	9247.759766	9300.459961	141000	9300.459961	-0.0114685648682
2010-07-21	9404.070312	9404.070312	9230.839844	9278.830078	166600	9278.830078	-0.00232567884714
2010-07-22	9216.280273	9254.19043	9176.120117	9220.879883	229600	9220.879883	-0.00624542043694
2010-07-23	9380.120117	9474.110352	9367.299805	9430.959961	157600	9430.959961	0.0227830836824
2010-07-26	9520.730469	9561.820312	9493.610352	9503.660156	90400	9503.660156	0.00770867391025
2010-07-27	9512.669922	9541.589844	9487.650391	9496.849609	130600	9496.849609	-0.000716623583778
2010-07-28	9614.469727	9760.30957	9614.469727	9753.269531	148200	9753.269531	0.0270005246537
2010-07-29	9653.509766	9732.759766	9648.969727	9696.019531	148200	9696.019531	-0.00586982650464
2010-07-30	9658.610352	9658.610352	9505.639648	9537.299805	166200	9537.299805	-0.0163695757308
2010-08-02	9574.639648	9676.410156	9548.860352	9570.30957	135600	9570.30957	0.00346112271554
2010-08-03	9716.570312	9750.879883	9632.860352	9694.009766	138600	9694.009766	0.0129254121923
2010-08-04	9606.820312	9613.129883	9474.669922	9489.339844	119400	9489.339844	-0.0211130303085
2010-08-05	9640.339844	9688.870117	9578.30957	9653.919922	128800	9653.919922	0.0173436804568
2010-08-06	9560.650391	9658.040039	9545.410156	9642.120117	112000	9642.120117	-0.00122228121792
2010-08-09	9535.509766	9572.830078	9523.629883	9572.490234	87800	9572.490234	-0.00722142870604
2010-08-10	9629.969727	9667.040039	9505.339844	9551.049805	107000	9551.049805	-0.00223979638275
2010-08-11	9423.030273	9445.040039	9283.599609	9292.849609	111600	9292.849609	-0.0270336979988
2010-08-12	9125.490234	9212.589844	9065.94043	9212.589844	142400	9212.589844	-0.00863672268217
2010-08-13	9214.80957	9278.459961	9163.25	9253.459961	121800	9253.459961	0.0044363330716
2010-08-16	9145.219727	9210.969727	9095.94043	9196.669922	97000	9196.669922	-0.00613716806895
2010-08-17	9089.849609	9188.480469	9084.240234	9161.679688	91400	9161.679688	-0.00380466345936
2010-08-18	9261.5	9280.589844	9153.419922	9240.540039	118400	9240.540039	0.00860763022563
2010-08-19	9242.839844	9362.679688	9242.839844	9362.679688	120200	9362.679688	0.0132178042067
2010-08-20	9239.360352	9287.5	9169.169922	9179.379883	112000	9179.379883	-0.0195777075697
2010-08-23	9147.240234	9171.419922	9090.959961	9116.69043	93600	9116.69043	-0.00682937777922
2010-08-24	9024.599609	9069.219727	8983.519531	8995.139648	111200	8995.139648	-0.0133327749728
2010-08-25	8904.44043	8949.410156	8807.410156	8845.389648	134000	8845.389648	-0.0166478793949
2010-08-26	8908.019531	8910.620117	8834.089844	8906.480469	104800	8906.480469	0.00690651553307
2010-08-27	8811.469727	9021.75	8810.459961	8991.05957	127800	8991.05957	0.00949635507476
2010-08-30	9141.450195	9280.700195	9117.870117	9149.259766	114400	9149.259766	0.0175952783727
2010-08-31	8998.799805	9008.360352	8819.259766	8824.05957	121800	8824.05957	-0.0355438805234
2010-09-01	8833.320312	8932.150391	8796.450195	8927.019531	120000	8927.019531	0.0116680945072
2010-09-02	9069.620117	9083.370117	8958.80957	9062.839844	119200	9062.839844	0.0152145195301
2010-09-03	9097.589844	9141.089844	9050.830078	9114.129883	102000	9114.129883	0.0056593782835
2010-09-06	9199.990234	9303.0	9173.379883	9301.320312	106800	9301.320312	0.0205384859995
2010-09-07	9232.019531	9311.019531	9206.80957	9226.0	118000	9226.0	-0.00809780864151
2010-09-08	9098.860352	9105.889648	8997.629883	9024.599609	107000	9024.599609	-0.0218296543464
2010-09-09	9120.540039	9136.259766	9069.929688	9098.389648	92800	9098.389648	0.00817654435621
2010-09-10	9132.25	9291.5	9132.25	9239.169922	169800	9239.169922	0.0154730979268
2010-09-13	9325.639648	9390.900391	9317.299805	9321.820312	108600	9321.820312	0.00894565103768
2010-09-14	9319.5	9330.049805	9258.179688	9299.30957	117400	9299.30957	-0.00241484401614
2010-09-15	9243.480469	9578.530273	9199.080078	9516.55957	187800	9516.55957	0.0233619494399
2010-09-16	9613.889648	9620.900391	9479.629883	9509.5	142200	9509.5	-0.00074181955654
2010-09-17	9581.650391	9643.280273	9554.360352	9626.089844	122800	9626.089844	0.0122603548031
2010-09-21	9700.879883	9704.25	9579.830078	9602.110352	109400	9602.110352	-0.00249109372431
2010-09-22	9563.200195	9625.410156	9546.820312	9566.320312	108800	9566.320312	-0.00372730979837
2010-09-24	9435.040039	9601.769531	9415.959961	9471.669922	146600	9471.669922	-0.0098941271997
2010-09-27	9557.370117	9613.469727	9539.120117	9603.139648	122600	9603.139648	0.0138803111893
2010-09-28	9547.030273	9553.910156	9471.349609	9495.759766	97400	9495.759766	-0.0111817474218
2010-09-29	9530.049805	9600.929688	9502.339844	9559.379883	134600	9559.379883	0.00669984483262
2010-09-30	9554.830078	9566.839844	9369.349609	9369.349609	145800	9369.349609	-0.0198789331867
2010-10-01	9440.519531	9470.360352	9358.620117	9404.230469	163200	9404.230469	0.00372286887091
2010-10-04	9410.919922	9508.360352	9358.820312	9381.05957	161200	9381.05957	-0.00246388038621
2010-10-05	9337.429688	9538.349609	9332.19043	9518.759766	193800	9518.759766	0.0146785333759
2010-10-06	9588.469727	9693.740234	9567.0	9691.429688	234200	9691.429688	0.0181399600625
2010-10-07	9661.089844	9716.919922	9649.169922	9684.80957	171200	9684.80957	-0.000683089927196
2010-10-08	9675.589844	9675.589844	9588.879883	9588.879883	148000	9588.879883	-0.00990517018498
2010-10-12	9648.589844	9650.200195	9387.730469	9388.639648	140800	9388.639648	-0.0208825470173
2010-10-13	9473.780273	9510.19043	9393.519531	9403.509766	144000	9403.509766	0.00158384159554
2010-10-14	9515.169922	9614.44043	9481.509766	9583.509766	171000	9583.509766	0.0191417890212
2010-10-15	9551.209961	9553.570312	9478.639648	9500.25	143800	9500.25	-0.00868781563675
2010-10-18	9517.679688	9564.849609	9471.480469	9498.490234	104800	9498.490234	-0.000185233651746
2010-10-19	9490.089844	9575.139648	9489.679688	9539.450195	118400	9539.450195	0.00431226015829
2010-10-20	9399.650391	9402.049805	9316.969727	9381.599609	138400	9381.599609	-0.016547136656
2010-10-21	9443.950195	9479.25	9326.780273	9376.480469	131400	9376.480469	-0.000545657479892
2010-10-22	9404.089844	9457.620117	9390.139648	9426.709961	108400	9426.709961	0.00535696652556
2010-10-25	9424.44043	9460.700195	9392.679688	9401.160156	98000	9401.160156	-0.00271036290558
2010-10-26	9386.549805	9455.040039	9362.129883	9377.379883	107400	9377.379883	-0.00252950408305
2010-10-27	9436.009766	9453.790039	9329.860352	9387.030273	130200	9387.030273	0.00102911368851
2010-10-28	9368.610352	9413.679688	9350.44043	9366.030273	146800	9366.030273	-0.0022371292506
2010-10-29	9327.25	9337.919922	9179.150391	9202.450195	167000	9202.450195	-0.0174652518978
2010-11-01	9166.849609	9258.320312	9134.469727	9154.719727	125400	9154.719727	-0.00518671299367
2010-11-02	9140.280273	9172.030273	9123.620117	9159.980469	115200	9159.980469	0.000574648067541
2010-11-04	9282.790039	9377.759766	9276.709961	9358.780273	133000	9358.780273	0.0217030816466
2010-11-05	9500.599609	9680.679688	9497.450195	9625.990234	161000	9625.990234	0.0285517934181
2010-11-08	9699.790039	9737.009766	9677.870117	9732.919922	118200	9732.919922	0.0111084351221
2010-11-09	9667.44043	9726.599609	9659.860352	9694.490234	122000	9694.490234	-0.00394842332085
2010-11-10	9748.610352	9842.900391	9747.030273	9830.519531	168800	9830.519531	0.0140316090601
2010-11-11	9878.110352	9885.370117	9834.820312	9861.459961	139600	9861.459961	0.00314738502909
2010-11-12	9810.299805	9851.419922	9724.80957	9724.80957	129400	9724.80957	-0.0138570142292
2010-11-15	9782.110352	9830.589844	9744.990234	9827.509766	128600	9827.509766	0.0105606382583
2010-11-16	9892.820312	9908.299805	9774.120117	9797.099609	133200	9797.099609	-0.00309439092141
2010-11-17	9693.209961	9817.370117	9693.209961	9811.660156	112600	9811.660156	0.00148620995816
2010-11-18	9820.599609	10013.629883	9798.55957	10013.629883	189000	10013.629883	0.0205846639395
2010-11-19	10124.839844	10130.230469	10019.080078	10022.389648	160800	10022.389648	0.000874784179399
2010-11-22	10133.480469	10157.969727	10091.990234	10115.19043	121800	10115.19043	0.00925934684834
2010-11-24	9942.540039	10064.30957	9904.919922	10030.110352	150200	10030.110352	-0.00841111974992
2010-11-25	10117.849609	10123.269531	10038.790039	10079.759766	133800	10079.759766	0.00495003666536
2010-11-26	10078.089844	10134.639648	10039.55957	10039.55957	115800	10039.55957	-0.0039882097325
2010-11-29	10075.660156	10149.94043	10044.009766	10125.990234	124800	10125.990234	0.00860900952849
2010-11-30	10070.30957	10101.419922	9937.040039	9937.040039	153400	9937.040039	-0.0186599226973
2010-12-01	9939.799805	9988.049805	9918.549805	9988.049805	122600	9988.049805	0.0051332958104
2010-12-02	10151.150391	10187.589844	10143.080078	10168.519531	131400	10168.519531	0.0180685648874
2010-12-03	10231.780273	10254.0	10154.990234	10178.320312	107800	10178.320312	0.000963835587877
2010-12-06	10175.230469	10179.820312	10143.580078	10167.230469	95400	10167.230469	-0.00108955531562
2010-12-07	10152.919922	10167.099609	10094.410156	10141.099609	114800	10141.099609	-0.00257010599688
2010-12-08	10200.160156	10258.900391	10184.320312	10232.330078	126600	10232.330078	0.00899611210988
2010-12-09	10277.870117	10298.25	10240.110352	10285.879883	153400	10285.879883	0.00523339303871
2010-12-10	10373.700195	10373.700195	10194.269531	10211.950195	240600	10211.950195	-0.00718749283882
2010-12-13	10212.519531	10293.889648	10199.730469	10293.889648	145200	10293.889648	0.00802387902755
2010-12-14	10272.700195	10319.240234	10267.219727	10316.769531	170600	10316.769531	0.0022226664344
2010-12-15	10338.139648	10340.69043	10282.849609	10309.780273	137400	10309.780273	-0.000677465749235
2010-12-16	10297.549805	10347.389648	10282.540039	10311.290039	140800	10311.290039	0.000146440172343
2010-12-17	10307.169922	10327.419922	10280.799805	10303.830078	140400	10303.830078	-0.000723475042578
2010-12-20	10296.549805	10301.150391	10182.740234	10216.410156	113600	10216.410156	-0.00848421619322
2010-12-21	10277.139648	10372.509766	10266.290039	10370.530273	113200	10370.530273	0.0150855451814
2010-12-22	10348.480469	10394.219727	10327.599609	10346.480469	142200	10346.480469	-0.00231905248496
2010-12-24	10275.969727	10290.889648	10264.05957	10279.19043	86200	10279.19043	-0.00650366462312
2010-12-27	10292.839844	10376.910156	10292.839844	10355.990234	83200	10355.990234	0.00747138644069
2010-12-28	10330.009766	10340.839844	10292.629883	10292.629883	78000	10292.629883	-0.00611823201532
2010-12-29	10282.839844	10344.540039	10276.610352	10344.540039	87600	10344.540039	0.00504342977354
2010-12-30	10303.129883	10315.469727	10209.929688	10228.919922	107800	10228.919922	-0.0111769219863
2011-01-04	10352.19043	10409.169922	10321.280273	10398.099609	114000	10398.099609	0.0165393500282
2011-01-05	10387.950195	10413.450195	10358.009766	10380.769531	114600	10380.769531	-0.00166665820214
2011-01-06	10477.519531	10530.110352	10477.519531	10529.759766	166000	10529.759766	0.0143525231492
2011-01-07	10506.719727	10550.709961	10503.019531	10541.040039	161800	10541.040039	0.00107127543749
2011-01-11	10484.620117	10538.389648	10476.290039	10510.679688	138400	10510.679688	-0.00288020450427
2011-01-12	10562.280273	10576.509766	10502.959961	10512.799805	170800	10512.799805	0.000201710742115
2011-01-13	10593.459961	10620.570312	10565.280273	10589.759766	160800	10589.759766	0.00732059607598
2011-01-14	10502.769531	10579.969727	10497.259766	10499.040039	170800	10499.040039	-0.00856674079532
2011-01-17	10562.089844	10562.389648	10482.69043	10502.860352	126800	10502.860352	0.000363872600334
2011-01-18	10461.040039	10548.209961	10456.709961	10518.980469	126400	10518.980469	0.00153483112788
2011-01-19	10567.879883	10580.679688	10534.019531	10557.099609	138600	10557.099609	0.00362384359514
2011-01-20	10492.320312	10505.629883	10421.830078	10437.30957	133000	10437.30957	-0.0113468702046
2011-01-21	10459.040039	10461.070312	10257.990234	10274.519531	184000	10274.519531	-0.0155969350059
2011-01-24	10318.599609	10347.94043	10278.80957	10345.110352	134000	10345.110352	0.00687047416544
2011-01-25	10374.639648	10480.240234	10355.799805	10464.419922	142800	10464.419922	0.0115329431916
2011-01-26	10410.290039	10440.349609	10392.459961	10401.900391	111000	10401.900391	-0.00597448606478
2011-01-27	10466.339844	10496.400391	10421.75	10478.660156	145200	10478.660156	0.00737939819789
2011-01-28	10460.290039	10480.080078	10332.650391	10360.339844	150800	10360.339844	-0.0112915497056
2011-01-31	10219.980469	10265.959961	10182.570312	10237.919922	146000	10237.919922	-0.011816207175
2011-02-01	10281.549805	10299.379883	10245.75	10274.5	149000	10274.5	0.00357299903483
2011-02-02	10368.480469	10479.75	10366.959961	10457.360352	180600	10457.360352	0.01779749399
2011-02-03	10424.679688	10450.459961	10409.839844	10431.360352	150800	10431.360352	-0.0024862870863
2011-02-04	10526.389648	10580.360352	10524.129883	10543.519531	200200	10543.519531	0.0107521143183
2011-02-07	10641.299805	10644.209961	10572.719727	10592.040039	162200	10592.040039	0.00460192707543
2011-02-08	10645.030273	10648.799805	10623.700195	10635.980469	150400	10635.980469	0.00414843881237
2011-02-09	10686.719727	10701.919922	10599.5	10617.830078	165000	10617.830078	-0.00170650849284
2011-02-10	10574.799805	10631.94043	10570.620117	10605.650391	145600	10605.650391	-0.00114709756236
2011-02-14	10689.650391	10725.540039	10674.44043	10725.540039	140600	10725.540039	0.011304318319
2011-02-15	10738.80957	10760.990234	10712.490234	10746.669922	0	10746.669922	0.00197005306243
2011-02-16	10758.860352	10842.30957	10752.610352	10808.290039	189200	10808.290039	0.00573388011796
2011-02-17	10882.910156	10891.599609	10820.480469	10836.639648	173800	10836.639648	0.0026229504295
2011-02-18	10829.150391	10862.429688	10810.120117	10842.799805	151400	10842.799805	0.000568456385014
2011-02-21	10820.780273	10859.389648	10789.410156	10857.530273	136400	10857.530273	0.00135854836988
2011-02-22	10745.519531	10761.219727	10639.780273	10664.700195	179000	10664.700195	-0.017760031347
2011-02-23	10588.820312	10666.719727	10569.929688	10579.099609	182200	10579.099609	-0.0080265346831
2011-02-24	10533.200195	10542.700195	10428.379883	10452.709961	185000	10452.709961	-0.0119471082296
2011-02-25	10475.780273	10532.209961	10454.459961	10526.759766	154800	10526.759766	0.00708426860367
2011-02-28	10504.540039	10628.759766	10448.830078	10624.089844	186600	10624.089844	0.00924596743571
2011-03-01	10676.240234	10754.030273	10672.910156	10754.030273	156400	10754.030273	0.0122307351414
2011-03-02	10609.280273	10629.5	10492.379883	10492.379883	153400	10492.379883	-0.0243304494555
2011-03-03	10529.769531	10593.339844	10522.400391	10586.019531	122400	10586.019531	0.0089245384788
2011-03-04	10730.910156	10768.429688	10664.370117	10693.660156	148400	10693.660156	0.0101681868888
2011-03-07	10626.969727	10626.969727	10472.509766	10505.019531	149400	10505.019531	-0.0176404170553
2011-03-08	10513.080078	10565.099609	10509.230469	10525.19043	150200	10525.19043	0.0019201200855
2011-03-09	10607.230469	10662.070312	10563.820312	10589.5	131000	10589.5	0.00611006237157
2011-03-10	10544.129883	10549.169922	10410.099609	10434.379883	131000	10434.379883	-0.0146484835922
2011-03-11	10298.639648	10378.549805	10254.429688	10254.429688	236000	10254.429688	-0.0172458926182
2011-03-14	10044.169922	10049.919922	9578.650391	9620.490234	349800	9620.490234	-0.0618210347419
2011-03-15	9441.660156	9441.660156	8227.629883	8605.150391	415800	8605.150391	-0.105539303955
2011-03-16	8767.200195	9168.509766	8763.950195	9093.719727	372000	9093.719727	0.0567763855134
2011-03-17	8913.349609	9093.610352	8639.55957	8962.669922	312000	8962.669922	-0.0144110230944
2011-03-18	9083.950195	9275.599609	9073.25	9206.75	245400	9206.75	0.0272329651905
2011-03-22	9403.049805	9625.030273	9395.849609	9608.320312	252600	9608.320312	0.0436169453933
2011-03-23	9590.379883	9592.400391	9387.950195	9449.469727	265200	9449.469727	-0.0165326071407
2011-03-24	9479.769531	9509.849609	9418.709961	9435.009766	200200	9435.009766	-0.00153024047039
2011-03-25	9565.490234	9569.709961	9469.370117	9536.129883	203800	9536.129883	0.0107175423776
2011-03-28	9541.759766	9541.759766	9405.200195	9478.530273	192800	9478.530273	-0.00604014529025
2011-03-29	9348.599609	9502.230469	9317.379883	9459.080078	200600	9459.080078	-0.00205202646822
2011-03-30	9489.509766	9708.790039	9479.030273	9708.790039	217000	9708.790039	0.026398968921
2011-03-31	9765.280273	9765.80957	9658.639648	9755.099609	187000	9755.099609	0.00476986007669
2011-04-01	9757.280273	9822.05957	9698.599609	9708.389648	191600	9708.389648	-0.00478826079407
2011-04-04	9773.910156	9808.599609	9718.889648	9718.889648	171800	9718.889648	0.00108153879075
2011-04-05	9732.259766	9732.259766	9566.049805	9615.549805	182800	9615.549805	-0.0106328857249
2011-04-06	9668.110352	9671.459961	9562.160156	9584.370117	203200	9584.370117	-0.00324263184449
2011-04-07	9652.650391	9687.179688	9578.469727	9590.929688	165400	9590.929688	0.000684402931014
2011-04-08	9586.169922	9804.280273	9536.679688	9768.080078	215000	9768.080078	0.0184706171104
2011-04-11	9731.320312	9775.599609	9700.75	9719.700195	147600	9719.700195	-0.00495285487155
2011-04-12	9603.5	9603.639648	9513.269531	9555.259766	169000	9555.259766	-0.0169182614382
2011-04-13	9516.5	9655.830078	9516.5	9641.179688	157400	9641.179688	0.00899189808588
2011-04-14	9579.790039	9676.969727	9553.75	9653.919922	153000	9653.919922	0.00132143932717
2011-04-15	9646.219727	9651.959961	9577.959961	9591.519531	147800	9591.519531	-0.00646373613042
2011-04-18	9593.410156	9608.919922	9539.030273	9556.650391	110000	9556.650391	-0.0036354135429
2011-04-19	9448.650391	9478.870117	9405.19043	9441.030273	131600	9441.030273	-0.0120983936075
2011-04-20	9536.790039	9631.0	9519.360352	9606.820312	126000	9606.820312	0.0175605875848
2011-04-21	9686.269531	9725.120117	9643.919922	9685.769531	118000	9685.769531	0.00821803848058
2011-04-22	9623.0	9732.629883	9611.379883	9682.209961	126200	9682.209961	-0.000367505130966
2011-04-25	9705.900391	9748.400391	9657.240234	9671.959961	100600	9671.959961	-0.00105864260755
2011-04-26	9627.429688	9627.429688	9536.509766	9558.69043	100200	9558.69043	-0.0117111248864
2011-04-27	9631.530273	9728.030273	9630.370117	9691.839844	115800	9691.839844	0.0139296711171
2011-04-28	9749.360352	9849.740234	9712.580078	9849.740234	158000	9849.740234	0.0162920964999
2011-05-02	9964.389648	10017.469727	9936.269531	10004.200195	127800	10004.200195	0.0156816278735
2011-05-06	9851.150391	9876.099609	9782.660156	9859.200195	132400	9859.200195	-0.0144939122742
2011-05-09	9881.669922	9897.879883	9776.740234	9794.379883	110800	9794.379883	-0.00657460146036
2011-05-10	9804.269531	9853.129883	9755.929688	9818.759766	132000	9818.759766	0.00248917065616
2011-05-11	9912.480469	9929.040039	9842.669922	9864.259766	141600	9864.259766	0.00463398647939
2011-05-12	9770.709961	9836.709961	9716.650391	9716.650391	145000	9716.650391	-0.0149640600006
2011-05-13	9751.450195	9751.450195	9552.929688	9648.769531	212600	9648.769531	-0.0069860350294
2011-05-16	9571.129883	9598.330078	9552.860352	9558.299805	126200	9558.299805	-0.00937629670906
2011-05-17	9513.5	9593.129883	9502.389648	9567.019531	136000	9567.019531	0.000912267472029
2011-05-18	9602.879883	9693.599609	9590.400391	9662.080078	132800	9662.080078	0.00993627604626
2011-05-19	9711.320312	9731.120117	9600.80957	9620.820312	117200	9620.820312	-0.0042702777939
2011-05-20	9612.870117	9670.919922	9600.480469	9607.080078	120800	9607.080078	-0.00142817696978
2011-05-23	9547.860352	9547.860352	9437.870117	9460.629883	131600	9460.629883	-0.0152439860822
2011-05-24	9406.040039	9490.349609	9406.040039	9477.169922	115800	9477.169922	0.0017483020903
2011-05-25	9492.429688	9503.769531	9415.330078	9422.879883	116600	9422.879883	-0.00572850750243
2011-05-26	9499.450195	9567.459961	9489.120117	9562.049805	117400	9562.049805	0.0147693617798
2011-05-27	9514.160156	9588.700195	9493.44043	9521.94043	109000	9521.94043	-0.0041946419249
2011-05-30	9489.780273	9540.019531	9448.0	9504.969727	93600	9504.969727	-0.00178227359484
2011-05-31	9500.599609	9697.349609	9497.400391	9693.730469	156600	9693.730469	0.0198591628823
2011-06-01	9708.049805	9720.730469	9659.30957	9719.610352	136000	9719.610352	0.00266975475363
2011-06-02	9560.629883	9575.009766	9517.280273	9555.040039	144000	9555.040039	-0.0169317809089
2011-06-03	9550.589844	9603.030273	9490.679688	9492.209961	115600	9492.209961	-0.00657559547041
2011-06-06	9467.370117	9490.549805	9359.780273	9380.349609	140400	9380.349609	-0.0117844371816
2011-06-07	9371.209961	9454.660156	9358.30957	9442.950195	128400	9442.950195	0.00667358772427
2011-06-08	9428.620117	9458.429688	9394.740234	9449.459961	117200	9449.459961	0.000689378410939
2011-06-09	9411.709961	9472.410156	9383.120117	9467.150391	143000	9467.150391	0.00187211016005
2011-06-10	9536.839844	9613.75	9493.049805	9514.44043	188800	9514.44043	0.00499517141345
2011-06-13	9405.160156	9466.509766	9391.259766	9448.209961	96400	9448.209961	-0.00696104720895
2011-06-14	9446.839844	9565.650391	9438.410156	9547.790039	141200	9547.790039	0.0105395708193
2011-06-15	9589.540039	9599.900391	9520.929688	9574.320312	142800	9574.320312	0.0027786820711
2011-06-16	9478.629883	9497.589844	9411.280273	9411.280273	125600	9411.280273	-0.0170288891208
2011-06-17	9443.320312	9447.44043	9318.620117	9351.400391	139600	9351.400391	-0.00636256495004
2011-06-20	9383.240234	9421.379883	9346.759766	9354.320312	121800	9354.320312	0.000312244249836
2011-06-21	9420.429688	9459.660156	9378.360352	9459.660156	116000	9459.660156	0.0112610901152
2011-06-22	9525.25	9658.620117	9525.25	9629.429688	137800	9629.429688	0.0179466840458
2011-06-23	9557.719727	9652.410156	9553.299805	9596.740234	127600	9596.740234	-0.00339474455489
2011-06-24	9626.429688	9695.089844	9609.240234	9678.709961	130800	9678.709961	0.00854141354265
2011-06-27	9633.919922	9638.490234	9570.580078	9578.30957	119400	9578.30957	-0.0103733236562
2011-06-28	9668.009766	9703.410156	9632.540039	9648.980469	117400	9648.980469	0.00737822248107
2011-06-29	9767.910156	9797.259766	9734.660156	9797.259766	123400	9797.259766	0.0153673538335
2011-06-30	9838.089844	9849.69043	9785.889648	9816.089844	136200	9816.089844	0.00192197394473
2011-07-01	9878.69043	9900.570312	9849.639648	9868.070312	111600	9868.070312	0.00529543523196
2011-07-04	9980.160156	10005.75	9940.469727	9965.089844	131400	9965.089844	0.00983166201015
2011-07-05	9959.389648	9995.169922	9948.379883	9972.459961	132600	9972.459961	0.00073959363291
2011-07-06	9987.25	10082.480469	9967.870117	10082.480469	137800	10082.480469	0.0110324341667
2011-07-07	10047.150391	10102.19043	10029.330078	10071.139648	133200	10071.139648	-0.00112480465842
2011-07-08	10205.709961	10207.910156	10126.469727	10137.730469	127200	10137.730469	0.00661204424995
2011-07-11	10069.009766	10109.299805	10057.769531	10069.530273	104800	10069.530273	-0.00672736330962
2011-07-12	9943.320312	9971.139648	9907.80957	9925.919922	135000	9925.919922	-0.0142618719152
2011-07-13	9891.110352	9979.669922	9887.330078	9963.139648	119000	9963.139648	0.00374975078305
2011-07-14	9929.179688	9998.490234	9884.0	9936.120117	126800	9936.120117	-0.0027119494411
2011-07-15	9919.589844	9985.320312	9919.099609	9974.469727	101400	9974.469727	0.00385961618302
2011-07-19	9921.5	9945.719727	9889.719727	9889.719727	108800	9889.719727	-0.00849669228737
2011-07-20	10008.0	10042.75	9986.330078	10005.900391	104400	10005.900391	0.0117476194682
2011-07-21	10019.94043	10026.179688	9974.0	10010.389648	125400	10010.389648	0.000448660972484
2011-07-22	10096.889648	10149.179688	10076.530273	10132.110352	134200	10132.110352	0.0121594371728
2011-07-25	10080.820312	10091.019531	10039.099609	10050.009766	104200	10050.009766	-0.00810300945684
2011-07-26	10078.480469	10130.25	10043.990234	10097.719727	111200	10097.719727	0.00474725518789
