Date	Open_N225	High_N225	Low_N225	Close_N225	Volume_N225	AdjClose_N225	Return_N225	nikkei_EMA6	nikkei_EMA14	nikkei_MoM6	nikkei_MoM14	nikkei_WIILR6	nikkei_WIILR14	nikkei_K%6	nikkei_K%14	nikkei_OBV	nikkei_RSI6	nikkei_RSI14	nikkei_RoC6	nikkei_RoC14	nikkei_MA6	nikkei_MA14
2011-05-23	9547.860352	9547.860352	9437.870117	9460.629883	131600	9460.629883	-0.0152439860822	9637.04378885	9672.95024453	-188.139648	-231.209961	1.16766912907	1.08107431582	-0.167669129065	-0.081074315825	754800.0	0.327247475466	0.520332635872	-0.0194988228702	-0.0238561475139	9579.3216145	9716.56354629
2011-05-24	9406.040039	9490.349609	9406.040039	9477.169922	115800	9477.169922	0.0017483020903	9586.63981575	9644.64086299	-81.129883	-372.570312	0.865985319693	0.932194907792	0.134014680307	0.0678050922084	870600.0	0.26226995734	0.403922803387	-0.0084878989627	-0.0378253946956	9565.79996733	9689.95138114
2011-05-25	9492.429688	9503.769531	9415.330078	9422.879883	116600	9422.879883	-0.00572850750243	9555.36270325	9622.31140419	-144.139648	-581.320312	0.948197859113	0.972458249361	0.0518021408867	0.0275417506387	754000.0	0.373932070785	0.324572181174	-0.015066306443	-0.0581076248645	9541.77669267	9648.42850171
2011-05-26	9499.450195	9567.459961	9489.120117	9562.049805	117400	9562.049805	0.0147693617798	9517.51046889	9595.7205347	-100.030273	-297.15039	0.520088198084	0.70170216826	0.479911801916	0.29829783174	871400.0	0.303806655628	0.1977707193	-0.0103528714513	-0.0301394011809	9525.1049805	9627.20347386
2011-05-27	9514.160156	9588.700195	9493.44043	9521.94043	109000	9521.94043	-0.0041946419249	9530.23599349	9591.23110407	-98.879882	-272.439453	0.643471258795	0.778393133843	0.356528741205	0.221606866157	762400.0	0.378441820887	0.344568833222	-0.0102776976176	-0.0278158960807	9508.62500017	9607.74351293
2011-05-30	9489.780273	9540.019531	9448.0	9504.969727	93600	9504.969727	-0.00178227359484	9527.8658325	9581.99234753	-102.110351	-313.790039	0.626511130707	0.81084189675	0.373488869293	0.18915810325	668800.0	0.379502889063	0.353712738366	-0.0106286561755	-0.0319582153427	9491.60660833	9585.32993871
2011-05-31	9500.599609	9697.349609	9497.400391	9693.730469	156600	9693.730469	0.0198591628823	9521.32408807	9571.72266479	233.100586	-170.529297	-0.575003746301	0.449922695985	1.5750037463	0.550077304015	825400.0	0.37653823956	0.330158011853	0.0246390133514	-0.0172875918767	9530.456706	9573.14927464
2011-06-01	9708.049805	9720.730469	9659.30957	9719.610352	136000	9719.610352	0.00266975475363	9570.58305405	9587.99037202	242.44043	2.959961	-0.0764161060689	0.271901061621	1.07641610607	0.728098938379	961400.0	0.755682001011	0.420091704362	0.0255815219095	0.000304627714376	9570.86344433	9573.36070043
2011-06-02	9560.629883	9575.009766	9517.280273	9555.040039	144000	9555.040039	-0.0169317809089	9613.16228203	9605.53970268	132.160156	-93.729492	0.542535094528	0.568628781141	0.457464905472	0.431371218859	817400.0	0.760587389763	0.501565616999	0.0140254526897	-0.00971413937278	9592.890137	9566.66573671
2011-06-03	9550.589844	9603.030273	9490.679688	9492.209961	115600	9492.209961	-0.00657559547041	9596.55592688	9598.80641419	-69.839844	-66.089844	0.83789870944	0.734927090795	0.16210129056	0.265072909205	701800.0	0.614829823601	0.455023856679	-0.0073038569579	-0.00691439328629	9581.250163	9561.94503357
2011-06-06	9467.370117	9490.549805	9359.780273	9380.349609	140400	9380.349609	-0.0117844371816	9566.74279377	9584.59355377	-141.590821	-186.669922	1.24804852662	1.07902800491	-0.248048526621	-0.079028004909	561400.0	0.430037174506	0.46742261437	-0.0148699545057	-0.0195118157118	9557.65169283	9548.61146771
2011-06-07	9371.209961	9454.660156	9358.30957	9442.950195	128400	9442.950195	0.00667358772427	9513.48759812	9557.3610278	-62.019532	-219.129883	0.769580615493	0.77602747633	0.230419384507	0.22397252367	689800.0	0.375987258623	0.416478198235	-0.00652495839348	-0.022679369373	9547.31510417	9532.95933321
2011-06-08	9428.620117	9458.429688	9394.740234	9449.459961	117200	9449.459961	0.000689378410939	9493.33405437	9542.10625009	-244.270508	-171.360351	0.748495764865	0.755504795308	0.251504235135	0.244495204692	807000.0	0.449700457884	0.399021486391	-0.0251988136849	-0.0178114074936	9506.60335283	9520.71930814
2011-06-09	9411.709961	9472.410156	9383.120117	9467.150391	143000	9467.150391	0.00187211016005	9480.79859912	9529.75341155	-252.459961	-139.929687	0.699683927444	0.699683927444	0.300316072556	0.300316072556	950000.0	0.218745011094	0.418421760078	-0.0259742882541	-0.0145652670597	9464.52669267	9510.7243305
2011-06-10	9536.839844	9613.75	9493.049805	9514.44043	188800	9514.44043	0.00499517141345	9476.89911109	9521.40634214	-40.599609	53.810547	0.362003875904	0.569200174629	0.637996124096	0.430799825371	1138800.0	0.203728280792	0.433634327712	-0.0042490255231	0.00568783978081	9457.76009117	9514.567941
2011-06-13	9405.160156	9466.509766	9391.259766	9448.209961	96400	9448.209961	-0.00696104720895	9487.62520221	9520.47755385	-44.0	-28.959961	0.648057314185	0.751944793338	0.351942685815	0.248055206662	1042400.0	0.434258299575	0.528170929499	-0.00463537997798	-0.0030557604473	9450.42675783	9512.49937236
2011-06-14	9446.839844	9565.650391	9438.410156	9547.790039	141200	9547.790039	0.0105395708193	9476.36370472	9510.84187481	167.44043	124.910156	0.258220521317	0.477181173815	0.741779478683	0.522818826185	1183600.0	0.429528207171	0.485588656363	0.0178501268054	0.0132560488461	9478.33349617	9521.42152636
2011-06-15	9589.540039	9599.900391	9520.929688	9574.320312	142800	9574.320312	0.0027786820711	9496.7712288	9515.7682967	131.370117	12.270507	0.154359621145	0.403978240228	0.845640378855	0.596021759772	1326400.0	0.779159163422	0.559478039396	0.0139119781728	0.00128325068895	9500.22851567	9522.29799114
2011-06-16	9478.629883	9497.589844	9411.280273	9411.280273	125600	9411.280273	-0.0170288891208	9518.92810971	9523.57523207	-38.179688	-110.660157	0.877898927781	0.853842029678	0.122101072219	0.146157970322	1200800.0	0.7489663641	0.506544877157	-0.00404040952156	-0.0116215972798	9493.86523433	9514.39369421
2011-06-17	9443.320312	9447.44043	9318.620117	9351.400391	139600	9351.400391	-0.00636256495004	9488.17158494	9508.60257086	-115.75	-153.569336	1.1375351953	1.01906396408	-0.137535195298	-0.019063964079	1061200.0	0.454587059445	0.447818734776	-0.0122264879314	-0.0161567412007	9474.57356767	9503.42445593
2011-06-20	9383.240234	9421.379883	9346.759766	9354.320312	121800	9354.320312	0.000312244249836	9449.09410096	9487.64228022	-160.120118	-339.410157	0.879035648179	0.911217916121	0.120964351821	0.0887820838793	1183000.0	0.374878602518	0.430401573463	-0.0168291681658	-0.0350133684948	9447.88688133	9479.18087329
2011-06-21	9420.429688	9459.660156	9378.360352	9459.660156	116000	9459.660156	0.0112610901152	9422.01587554	9469.86601779	11.450195	-259.950196	0.498578279258	0.649250415219	0.501421720742	0.350749584781	1299000.0	0.308551503513	0.315017616581	0.00121189040541	-0.0267449194552	9449.79524717	9460.61300214
2011-06-22	9525.25	9658.620117	9525.25	9629.429688	137800	9629.429688	0.0179466840458	9432.77138424	9468.50523621	81.639649	74.389649	-0.104981755671	-0.0531280934367	1.10498175567	1.05312809344	1436800.0	0.512519620015	0.369617073332	0.00855063304351	0.00778538328425	9463.40185533	9465.9265485
2011-06-23	9557.719727	9652.410156	9553.299805	9596.740234	127600	9596.740234	-0.00339474455489	9488.95947103	9489.96182979	22.419922	104.530273	0.181999655882	0.181999655882	0.818000344118	0.818000344118	1309200.0	0.577386562315	0.537117942514	0.00234167243934	0.0110122166945	9467.138509	9473.39299657
2011-06-24	9626.429688	9695.089844	9609.240234	9678.709961	130800	9678.709961	0.00854141354265	9519.75397474	9504.19895035	267.429688	298.360352	-0.0590877764706	-0.0590877764706	1.05908777647	1.05908777647	1440000.0	0.521006650358	0.553774552427	0.0284158669429	0.0318069543713	9511.71012367	9494.70445029
2011-06-27	9633.919922	9638.490234	9570.580078	9578.30957	119400	9578.30957	-0.0103733236562	9565.16997081	9527.4670851	226.909179	135.359375	0.31019831244	0.31019831244	0.68980168756	0.68980168756	1320600.0	0.795457782334	0.658358636221	0.0242647271545	0.0143344370355	9549.52832017	9504.37297707
2011-06-28	9668.009766	9703.410156	9632.540039	9648.980469	117400	9648.980469	0.00737822248107	9568.92414201	9534.24608309	294.660157	199.520508	0.132372648566	0.122478307532	0.867627351434	0.877521692468	1438000.0	0.730089536862	0.56907219363	0.0314999002784	0.0211144878991	9598.63834633	9518.62444193
2011-06-29	9767.910156	9797.259766	9734.660156	9797.259766	123400	9797.259766	0.0153673538335	9591.79737829	9549.54400121	337.59961	330.109375	-0.288723785848	-0.243898231472	1.28872378585	1.24389823147	1561400.0	0.762695454483	0.595555709336	0.0356883444471	0.0348689269069	9654.904948	9542.203683
2011-06-30	9838.089844	9849.69043	9785.889648	9816.089844	136200	9816.089844	0.00192197394473	9650.50091764	9582.57276985	186.660156	301.649414	-0.0692257424316	-0.0393408236015	1.06922574243	1.0393408236	1697600.0	0.779572030707	0.640521125908	0.0193843417573	0.0317043778054	9686.014974	9563.75006971
2011-07-01	9878.69043	9900.570312	9849.639648	9868.070312	111600	9868.070312	0.00529543523196	9697.81203945	9613.70837974	271.330078	419.860351	-0.062012359534	-0.0346091309382	1.06201235953	1.03460913094	1809200.0	0.706099526851	0.631594777438	0.0282731501931	0.0444380843285	9731.23665367	9593.74009479
2011-07-04	9980.160156	10005.75	9940.469727	9965.089844	131400	9965.089844	0.00983166201015	9746.45726018	9647.62330404	286.379883	417.299805	-0.195519519526	-0.110867789983	1.19551951953	1.11086778998	1940600.0	0.78734626455	0.68547036541	0.0295886418907	0.0437064287438	9778.96663417	9623.54722371
2011-07-05	9959.389648	9995.169922	9948.379883	9972.459961	132600	9972.459961	0.00073959363291	9808.9237127	9689.95217603	394.150391	398.139649	0.0764989428658	0.0484479569636	0.923501057134	0.951552043036	2073200.0	0.793915485131	0.684757221154	0.0411503082167	0.0415841162637	9844.658366	9651.98577007
2011-07-06	9987.25	10082.480469	9967.870117	10082.480469	137800	10082.480469	0.0110324341667	9855.64835507	9727.61988069	433.5	671.200196	-0.205595983543	-0.111668071639	1.20559598354	1.11166807164	2211000.0	1.0	0.679316469122	0.0449270263727	0.0713186916689	9916.908366	9699.92864121
2011-07-07	10047.150391	10102.19043	10029.330078	10071.139648	133200	10071.139648	-0.00112480465842	9920.45753048	9774.9346258	273.879882	719.739257	0.0326054016287	0.0148467203073	0.967394598371	0.985153279693	2077800.0	1.0	0.817460515269	0.0279547433202	0.0769659331123	9962.555013	9751.33858814
2011-07-08	10205.709961	10207.910156	10126.469727	10137.730469	127200	10137.730469	0.00661204424995	9963.50956406	9814.42862876	321.640625	783.410157	-0.112361527453	-0.0470460635154	1.11236152745	1.04704606352	2205000.0	0.961758960343	0.856800930343	0.0327666749298	0.0837484852849	10016.1617838	9807.2964565
2011-07-11	10069.009766	10109.299805	10057.769531	10069.530273	104800	10069.530273	-0.00672736330962	10013.2869655	9857.53554079	201.459961	609.870117	0.386244136512	0.166813230903	0.613755863488	0.833186769097	2100200.0	0.967063352891	0.865304013506	0.0204153349774	0.0644706159569	10049.738444	9850.85860771
2011-07-12	9943.320312	9971.139648	9907.80957	9925.919922	135000	9925.919922	-0.0142618719152	10029.3564819	9885.80150509	-39.169922	296.490234	1.05440390989	0.413075571383	-0.054403909889	0.586924428617	1965200.0	0.779384875817	0.79458571983	-0.00393071438524	0.030790009752	10043.2101237	9872.03648157
2011-07-13	9891.110352	9979.669922	9887.330078	9963.139648	119000	9963.139648	0.00374975078305	9999.80317908	9891.15062734	-9.320313	366.399414	0.815628224065	0.373917869808	0.184371775935	0.626082130192	2084200.0	0.451895400404	0.646926792843	-0.000934605206383	0.03817956984	10041.6567382	9898.20786829
2011-07-14	9929.179688	9998.490234	9884.0	9936.120117	126800	9936.120117	-0.0027119494411	9989.32788448	9900.74916343	-146.360352	257.410156	0.847807015007	0.426450984163	0.152192984993	0.573549015837	1957400.0	0.489335597373	0.68075893144	-0.0145163040434	0.026595502607	10017.2633462	9916.594308
2011-07-15	9919.589844	9985.320312	9919.099609	9974.469727	101400	9974.469727	0.00385961618302	9974.1256652	9905.46529057	-96.669921	396.160157	0.720694997288	0.366278694601	0.279305002712	0.633721305399	2058800.0	0.293265503526	0.634270210878	-0.00959870723461	0.0413601329237	10001.1516927	9944.89146207
2011-07-19	9921.5	9945.719727	9889.719727	9889.719727	108800	9889.719727	-0.00849669228737	9974.22396857	9914.6658821	-248.010742	240.739258	0.982341625003	0.553018691098	0.017658374997	0.446981308902	1950000.0	0.373133335032	0.720947737364	-0.0244641286093	0.0249497093266	9959.816569	9962.08712336
2011-07-20	10008.0	10042.75	9986.330078	10005.900391	104400	10005.900391	0.0117476194682	9950.07989955	9911.33972808	-63.629882	208.640625	0.458941426958	0.426856344427	0.541058573042	0.573143655573	2054400.0	0.189325934974	0.632189911274	-0.00631905166129	0.0212958143382	9949.21158867	9976.99002514
2011-07-21	10019.94043	10026.179688	9974.0	10010.389648	125400	10010.389648	0.000448660972484	9966.02861139	9923.94781647	84.469726	194.299804	0.203844737008	0.468035330643	0.796155262992	0.531964669357	2179800.0	0.42884631003	0.618750597358	0.00851001485643	0.0197940123907	9963.28987633	9990.86858257
2011-07-22	10096.889648	10149.179688	10076.530273	10132.110352	134200	10132.110352	0.0121594371728	9978.70319328	9935.47339401	168.970704	264.04004	-0.562899855118	0.211571430825	1.56289985512	0.788428569175	2314000.0	0.637122266135	0.612423590966	0.0169595840237	0.0267570083767	9991.45166033	10009.7285854
2011-07-25	10080.820312	10091.019531	10039.099609	10050.009766	104200	10050.009766	-0.00810300945684	10022.5338101	9961.69165507	113.889649	84.919922	0.373972541969	0.487482059686	0.626027458031	0.512517940314	2209800.0	0.71524394886	0.641366942399	0.011462185205	0.00852174173333	10010.4332685	10015.7942941
2011-07-26	10078.480469	10130.25	10043.990234	10097.719727	111200	10097.719727	0.00474725518789	10030.3840832	9973.4674032	123.25	125.259766	0.198334882969	0.340188249608	0.801665117031	0.659811750392	2321000.0	0.627225183869	0.546204217134	0.0123565466008	0.0125605684545	10030.9749352	10024.7414203
2011-07-27	10048.339844	10053.5	10009.370117	10047.19043	123800	10047.19043	-0.00500403045104	10049.6228386	9990.03437971	157.470703	-35.290039	0.393082838704	0.496186127612	0.606917161296	0.503813872388	2197200.0	0.634861236334	0.565286880408	0.0159226658942	-0.00350013462545	10057.2200523	10022.2207032
2011-07-28	9936.969727	9945.980469	9853.849609	9901.349609	131400	9901.349609	-0.0145155824423	10048.9278647	9997.65518641	-104.550782	-169.790039	1.41471926243	0.946436971245	-0.41471926243	0.0535630287554	2065800.0	0.686254261933	0.480390316183	-0.0104489129328	-0.016859069076	10039.794922	10010.0928433
2011-07-29	9866.820312	9914.219727	9824.339844	9833.030273	146400	9833.030273	-0.0069000023934	10006.7626488	9984.81444276	-177.359375	-304.700196	1.07049514249	1.05880162638	-0.0704951424877	-0.0588016263783	1919400.0	0.384446343501	0.417921228326	-0.0177175296104	-0.0300560561293	10010.2350262	9988.32854357
2011-08-01	9907.040039	10040.129883	9906.169922	9965.009766	145000	9965.009766	0.0134220570196	9957.12482713	9964.57655346	-167.100586	-104.520507	0.566956072051	0.566956072051	0.433043927949	0.433043927949	2064400.0	0.328213617468	0.352949604149	-0.0164921798317	-0.0103798791171	9982.3849285	9980.86279307
2011-08-02	9872.169922	9873.459961	9822.299805	9844.589844	120600	9844.589844	-0.0120842753623	9959.3776668	9964.63431513	-205.419922	-81.330078	0.933804093775	0.93766158809	0.0661959062255	0.0623384119098	1943800.0	0.341303803943	0.452482874467	-0.0204397733717	-0.00819370684421	9948.14827483	9975.05350179
2011-08-03	9705.019531	9705.019531	9610.379883	9637.139648	131200	9637.139648	-0.021072507772	9926.581146	9948.62838564	-460.580079	-326.0	1.60126656845	1.5664470854	-0.601266568446	-0.566447085396	1812600.0	0.318147709336	0.462229289314	-0.0456122858875	-0.0327206093177	9871.38492833	9951.7677875
2011-08-04	9685.5	9768.400391	9615.349609	9659.179688	154800	9659.179688	0.0022869897921	9843.88357514	9907.09655396	-388.010742	-276.940429	0.889872287157	0.909428688453	0.110127712843	0.0905713115468	1967400.0	0.182156490071	0.369271545071	-0.0386188302793	-0.0278720894815	9806.71647133	9931.98632829
2011-08-05	9469.160156	9469.160156	9264.089844	9299.879883	189000	9299.879883	-0.0371977555658	9791.11103596	9874.04097183	-601.469726	-674.589844	1.72251308901	1.57628083217	-0.722513089005	-0.576280832173	1778400.0	0.221276597206	0.388499511145	-0.0607462365992	-0.0676316498484	9706.471517	9883.80133943
2011-08-08	9169.669922	9215.089844	9057.290039	9097.55957	147000	9097.55957	-0.0217551533509	9650.75927797	9797.48615999	-735.470703	-792.160157	1.21458979644	1.18815070033	-0.214589796442	-0.188150700326	1631400.0	0.169343643904	0.284176843097	-0.0747959360015	-0.0800993535577	9583.8930665	9827.21847107
2011-08-09	8911.799805	8949.969727	8656.790039	8944.480469	252400	8944.480469	-0.0168263917177	9492.70221855	9704.16261466	-1020.529297	-1061.419922	1.11477919896	1.10331590752	-0.11477919896	-0.103315907522	1379000.0	0.147597595706	0.264294224354	-0.102411269127	-0.106079401206	9413.80485033	9751.40276236
2011-08-10	9110.80957	9144.330078	9021.360352	9038.740234	173600	9038.740234	0.0105383163759	9336.06743297	9602.8716619	-805.84961	-971.649414	0.686069172835	0.744068048679	0.313930827165	0.255931951321	1552600.0	0.0207024665348	0.190962370025	-0.0818571035228	-0.0970640952217	9279.496582	9681.99923279
2011-08-11	8876.540039	8983.330078	8832.419922	8981.94043	162800	8981.94043	-0.00628403986944	9251.11680469	9527.65413818	-655.199218	-1150.169922	0.707496075028	0.782127682795	0.292503924972	0.217872317205	1389800.0	0.111993733309	0.231153256687	-0.0679868967278	-0.113517311008	9170.29671233	9599.84423836
2011-08-12	9064.169922	9070.269531	8926.889648	8963.719727	150600	8963.719727	-0.00202859316893	9174.20926906	9454.89231042	-695.459961	-1086.290039	0.723887342856	0.791694585449	0.276112657144	0.208305414551	1239200.0	0.130997925805	0.169898989204	-0.0719998989007	-0.108088456061	9054.38671883	9522.25209271
2011-08-15	9082.530273	9117.110352	9032.839844	9086.410156	107800	9086.410156	0.0136874459194	9114.0693999	9389.40263263	-213.469727	-1011.309571	0.471152239589	0.708427695105	0.528847760411	0.291572304895	1347000.0	0.106631167306	0.176365849056	-0.0229540305558	-0.100152271834	9018.808431	9450.01569479
2011-08-16	9135.05957	9150.30957	9072.530273	9107.429688	117600	9107.429688	0.00231329332917	9106.16675879	9349.00363575	9.870118	-939.760742	0.19283573993	0.67735631478	0.80716426007	0.32264368522	1464600.0	0.335125439023	0.21158986642	0.00108491930435	-0.093534680023	9020.45345067	9382.8899275
2011-08-17	9047.889648	9081.799805	9003.700195	9057.259766	115000	9057.259766	-0.00550868068365	9106.52759571	9316.79377605	112.779297	-844.089843	0.188543306101	0.710505174316	0.811456693899	0.289494825684	1349600.0	0.510588679924	0.227406353209	0.01260881472	-0.0852499786729	9039.25000017	9322.59779586
2011-08-18	9043.179688	9043.179688	8931.25	8943.759766	119400	8943.759766	-0.0125313839872	9092.45107293	9282.18924138	-94.980468	-889.270507	0.649753162141	0.792552980929	0.350246837859	0.207447019071	1230200.0	0.655274877278	0.240769533018	-0.010508153298	-0.0904370760906	9023.41992217	9259.07847393
2011-08-19	8771.700195	8796.419922	8707.469727	8719.240234	152200	8719.240234	-0.0251034842029	9049.96784238	9237.06531133	-262.700196	-1245.769532	1.35603451925	0.954855493196	-0.356034519249	0.0451445068042	1078000.0	0.375810184189	0.234268332533	-0.0292475994522	-0.125014381446	8979.63655617	9170.09493593
2011-08-22	8686.910156	8756.099609	8619.209961	8628.129883	146200	8628.129883	-0.01044934519	8955.47423999	9168.02196768	-335.589844	-1216.459961	1.17916148525	1.02355622958	-0.179161485251	-0.0235562295753	931800.0	0.261233785673	0.147248485847	-0.0374386810633	-0.123566342557	8923.7049155	9083.20493871
2011-08-23	8703.30957	8747.410156	8630.490234	8733.009766	158600	8733.009766	0.012155575359	8861.94728085	9096.03635639	-353.40039	-904.129882	0.785727944304	0.90097393606	0.214272055696	0.0990260639396	1090400.0	0.230670478767	0.149733853494	-0.0388932905221	-0.0938172440188	8864.8048505	9018.62423286
2011-08-24	8812.160156	8825.269531	8620.889648	8639.610352	167200	8639.610352	-0.0106949856353	8825.10799089	9047.63281101	-467.819336	-1019.569336	0.961588390098	0.982248032643	0.038411609902	0.0177519673567	923200.0	0.208029704665	0.223323091312	-0.0513667798738	-0.105554443434	8786.83496117	8945.79785171
2011-08-25	8748.009766	8849.94043	8741.740234	8772.360352	160800	8772.360352	0.0153652762788	8772.10866549	8993.22981647	-284.899414	-527.519531	0.668928332547	0.819812511485	0.331071667453	0.180187488515	1084000.0	0.154786183178	0.201053146846	-0.0314553652386	-0.0567232628417	8739.3517255	8908.11788521
2011-08-26	8746.769531	8805.099609	8742.459961	8797.780273	140800	8797.780273	0.0028977287731	8772.18057592	8963.78055454	-145.979493	-299.779297	0.578813531656	0.70032498647	0.421186468344	0.29967501353	1224800.0	0.312605424301	0.321629525102	-0.0163219380685	-0.0329516168257	8715.02181	8886.70507829
2011-08-29	8802.25	8926.269531	8751.290039	8851.349609	143600	8851.349609	0.00608896043521	8779.49477509	8941.64718367	132.109375	-93.13086	-0.00610746819052	0.562907514775	1.00610746819	0.437092485225	1368400.0	0.391397089433	0.38486131902	0.0151514778185	-0.0104121039028	8737.04003917	8880.052874
2011-08-30	8958.5	8992.860352	8935.849609	8953.900391	135600	8953.900391	0.0115858921554	8800.02472763	8929.60750705	325.770508	-84.839843	-0.0899853406295	0.369816086609	1.08998534063	0.630183913391	1504000.0	0.63181176907	0.461269984836	0.0377567923081	-0.009386246402	8791.33512383	8873.99288521
2011-08-31	8938.30957	8967.799805	8905.519531	8955.200195	136200	8955.200195	0.00014516623407	8843.98920288	8932.84655824	222.190429	-26.740235	0.101244954495	0.3673687039	0.898755045505	0.6326312961	1640200.0	0.817781893219	0.464959577729	0.0254425948159	-0.00297711114969	8828.366862	8872.08286843
2011-09-01	9017.009766	9098.150391	8998.009766	9060.799805	126200	9060.799805	0.0117919876385	8875.76377206	8935.82704314	421.189453	97.080078	-0.18264732214	0.168536680282	1.18264732214	0.831463319718	1766400.0	0.771633576185	0.488425138927	0.0487509778612	0.0108303339413	8898.56510417	8879.01715971
2011-09-02	8980.55957	9014.269531	8914.650391	8950.740234	127000	8950.740234	-0.0121467832166	8928.63121004	8952.49007806	178.379882	-135.669922	0.413596958742	0.375766301873	0.586403041258	0.624233698127	1639400.0	1.0	0.539067105286	0.0203343085375	-0.0149310805555	8928.2950845	8869.326451
2011-09-05	8828.459961	8842.55957	8757.179688	8784.459961	112000	8784.459961	-0.0185772649695	8934.94807403	8952.25676552	-13.320312	-322.969727	0.881919791882	0.688853094222	0.118080208118	0.311146905778	1527400.0	0.723814703747	0.444842793692	-0.00151405372567	-0.0354622256843	8926.0750325	8846.25718479
2011-09-06	8687.110352	8709.919922	8588.339844	8590.570312	152800	8590.570312	-0.0220718917111	8891.95147031	8929.88385825	-260.779297	-466.689454	1.46335571671	1.05979793562	-0.463355716712	-0.0597979356222	1374600.0	0.48765172852	0.382565720915	-0.0294620943155	-0.0515265616817	8882.61181633	8812.92222379
2011-09-07	8723.049805	8773.259766	8702.780273	8763.410156	130000	8763.410156	0.0201197170528	8805.84256793	8884.64205208	-190.490235	-180.34961	0.656597312413	0.656597312413	0.343402687587	0.343402687587	1504600.0	0.308160151598	0.346365284521	-0.0212745537343	-0.020164854012	8850.86344383	8800.04010879
2011-09-08	8863.240234	8876.490234	8757.580078	8793.120117	105000	8793.120117	0.00339022828683	8793.71902167	8868.47779927	-162.080078	73.879883	0.598320838584	0.598320838584	0.401679161416	0.401679161416	1609600.0	0.373001218553	0.442861085313	-0.0180989899132	0.00847320190949	8823.8500975	8805.31724329
2011-09-09	8739.490234	8803.75	8726.25	8737.660156	169400	8737.660156	-0.00630719929468	8793.54790605	8858.4301083	-323.139649	109.530273	0.707106271381	0.707106271381	0.292893728619	0.292893728619	1440200.0	0.395886131848	0.526703088315	-0.0356634795994	0.0126945554234	8769.99348933	8813.14083421
2011-09-12	8578.709961	8584.049805	8520.969727	8535.669922	126800	8535.669922	-0.0231171996157	8777.57997746	8842.32744799	-415.070312	-197.339844	1.12365872492	1.10331273511	-0.12365872492	-0.103312735113	1313400.0	0.278136343924	0.540635757994	-0.0463727357904	-0.0225970025556	8700.815104	8799.04513107
2011-09-13	8588.740234	8635.879883	8549.05957	8616.549805	126000	8616.549805	0.0094755167127	8708.46281876	8801.43977786	-167.910156	-23.060547	0.731154529435	0.83440180179	0.268845470565	0.16559819821	1439400.0	0.246960781622	0.431707732452	-0.0191144540183	-0.00266916516607	8672.830078	8797.39794914
2011-09-14	8623.549805	8671.240234	8499.339844	8518.570312	129400	8518.570312	-0.0113710818387	8682.20195769	8776.78778148	-72.0	-253.79004	1.00674901997	1.00415712991	-0.00674901996582	-0.0041571299069	1310000.0	0.385739576366	0.491949812939	-0.00838128289334	-0.0289306446403	8660.830078	8779.27008914
2011-09-15	8645.379883	8695.950195	8634.019531	8668.860352	126600	8668.860352	0.017642636557	8635.45005892	8742.35878555	-94.549804	-128.919921	0.550522782172	0.716904605556	0.449477217828	0.283095394444	1436600.0	0.443649570856	0.409200394724	-0.0107891565403	-0.0146536872938	8645.07177733	8770.06152336
2011-09-16	8785.280273	8864.160156	8774.160156	8864.160156	143200	8864.160156	0.022528890312	8644.99585694	8732.55899441	71.040039	12.810547	0.0326927356485	0.390758372865	0.967307264351	0.609241627135	1579800.0	0.423293578182	0.457658942124	0.0080790479437	0.00144729872459	8656.91178383	8770.97656243
2011-09-20	8763.610352	8771.719727	8704.230469	8721.240234	104000	8721.240234	-0.0161233460909	8707.6142281	8750.10581595	-16.419922	-232.660157	0.391754289164	0.629431393432	0.608245710836	0.370568606568	1475800.0	0.545427862994	0.503849024835	-0.00187921270762	-0.0259842243983	8654.17513017	8754.35797979
2011-09-21	8717.0	8771.620117	8707.160156	8741.160156	106600	8741.160156	0.00228406986455	8711.50737264	8746.25707169	205.490234	-214.040039	0.337152280052	0.596165576556	0.662847719948	0.403834423444	1582400.0	0.490556309362	0.431751122527	0.0240742947979	-0.0239012009044	8688.4235025	8739.06940557
2011-09-22	8643.019531	8643.019531	8545.459961	8560.259766	125000	8560.259766	-0.0206952380201	8719.97959646	8745.57748293	-56.290039	-500.540039	0.833013897538	0.898265115227	0.166986102462	0.101734884773	1457400.0	0.649493309848	0.437891653893	-0.00653278171355	-0.0552423681984	8679.04182933	8703.31654564
2011-09-26	8547.620117	8556.660156	8359.700195	8374.129883	159000	8374.129883	-0.0217434853717	8674.34535919	8720.86845401	-144.440429	-576.610351	1.34320994989	1.24315933643	-0.343209949889	-0.243159336432	1298400.0	0.464251648225	0.360838866318	-0.0169559472669	-0.0644204094774	8654.9684245	8662.130092
2011-09-27	8496.330078	8609.950195	8479.049805	8609.950195	140400	8609.950195	0.0281605749248	8588.56950885	8674.63664454	-58.910157	-174.509766	0.503924950745	0.515760790428	0.496075049255	0.484239209572	1438800.0	0.41750597661	0.346195344083	-0.0067956057207	-0.0198657363998	8645.150065	8649.66510871
2011-09-28	8607.919922	8665.540039	8595.849609	8615.650391	140200	8615.650391	0.0006620474998	8594.67827632	8666.0117846	-248.509765	25.080079	0.4926253503	0.50473078681	0.5073746497	0.49526921319	1579000.0	0.469349242595	0.455116477365	-0.028035342393	0.00291948940398	8603.73177083	8651.45654293
